CHEMBL_ID,DRUG_NAME,canonical_smiles,molecular_weight,alogp,hbd,hba,psa,num_rings,MURCKO_SCAFFOLD,IN_DRUGCOMB,IN_GDSC,IN_BOTH
CHEMBL479,THIORIDAZINE,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,370.59,5.89,0.0,4.0,6.48,4.0,c1ccc2c(c1)Sc1ccccc1N2CCC1CCCCN1,False,False,False
CHEMBL480,LANSOPRAZOLE,Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1,369.37,3.52,1.0,4.0,73.86,5.0,c1ccc(C[SH+]c2nc3ccccc3[nH]2)nc1,True,False,False
CHEMBL481,IRINOTECAN,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,586.69,4.09,1.0,9.0,114.2,4.0,O=C1Cc2cc3n(c(=O)c2CO1)Cc1cc2cc(OC(=O)N4CCC(N5CCCCC5)CC4)ccc2nc1-3,True,True,True
CHEMBL70,MORPHINE,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,285.34,1.2,2.0,4.0,52.93,0.0,C1=C[C@H]2[C@H]3Cc4cccc5c4[C@@]2(CCN3)[C@H](C1)O5,False,False,False
CHEMBL485,CODEINE,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,299.37,1.5,1.0,4.0,41.93,1.0,C1=C[C@H]2[C@H]3Cc4cccc5c4[C@@]2(CCN3)[C@H](C1)O5,False,False,False
CHEMBL71,CHLORPROMAZINE,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,318.87,4.89,0.0,3.0,6.48,4.0,c1ccc2c(c1)Nc1ccccc1S2,False,False,False
CHEMBL72,DESIPRAMINE,CNCCCN1c2ccccc2CCc2ccccc21,266.39,3.53,1.0,2.0,15.27,4.0,c1ccc2c(c1)CCc1ccccc1N2,False,False,False
CHEMBL488,AMINOGLUTETHIMIDE,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,232.28,1.35,2.0,3.0,72.19,2.0,O=C1CCC(c2ccccc2)C(=O)N1,True,False,False
CHEMBL74,CROMOLYN SODIUM,O=C([O-])c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)[O-])cc(=O)c34)cccc2o1.[Na+].[Na+],512.33,2.11,3.0,9.0,173.71,8.0,O=c1ccoc2cccc(OCCCOc3cccc4occc(=O)c34)c12,True,False,False
CHEMBL76,CHLOROQUINE,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,319.88,4.81,1.0,3.0,28.16,8.0,c1ccc2ncccc2c1,True,False,False
CHEMBL490,PAROXETINE,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,329.37,3.33,1.0,4.0,39.72,4.0,c1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,True,False,False
CHEMBL416146,ETORICOXIB,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,358.85,4.18,0.0,4.0,59.92,3.0,c1ccc(-c2cccnc2-c2cccnc2)cc1,True,False,False
CHEMBL79,LIDOCAINE,CCN(CC)CC(=O)Nc1c(C)cccc1C,234.34,2.58,1.0,2.0,32.34,5.0,c1ccccc1,True,False,False
CHEMBL492,ETIDOCAINE,CCCN(CC)C(CC)C(=O)Nc1c(C)cccc1C,276.42,3.75,1.0,2.0,32.34,7.0,c1ccccc1,False,False,False
CHEMBL80,NALOXONE,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,327.38,1.3,2.0,5.0,70.0,2.0,O=C1CCC2[C@H]3Cc4cccc5c4[C@@]2(CCN3)[C@H]1O5,False,False,False
CHEMBL81,RALOXIFENE,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,473.59,6.08,2.0,6.0,70.0,7.0,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccccc2)sc2ccccc12,True,False,False
CHEMBL83,TAMOXIFEN,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,371.52,6.0,0.0,2.0,12.47,8.0,C(=C(c1ccccc1)c1ccccc1)c1ccccc1,True,True,True
CHEMBL493,BROMOCRIPTINE,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,654.61,3.19,3.0,6.0,118.21,5.0,O=C(NC1OC2[C@@H]3CCCN3C(=O)CN2C1=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2NC1,False,False,False
CHEMBL494,ILOPROST,CC#CCC(C)[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)C[C@H]2C[C@H]1O,360.49,3.54,3.0,3.0,77.76,8.0,C=C1C[C@H]2CCC[C@H]2C1,True,False,False
CHEMBL84,TOPOTECAN,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,421.45,1.85,2.0,8.0,104.89,3.0,O=C1Cc2cc3n(c(=O)c2CO1)Cc1cc2ccccc2nc1-3,True,True,True
CHEMBL85,RISPERIDONE,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,410.49,3.59,0.0,6.0,64.16,4.0,O=c1c(CCN2CCC(c3noc4ccccc34)CC2)cnc2n1CCCC2,True,False,False
CHEMBL428880,CROMOLYN,O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1,468.37,2.11,3.0,9.0,173.71,8.0,O=c1ccoc2cccc(OCCCOc3cccc4occc(=O)c34)c12,False,False,False
CHEMBL86,METOCLOPRAMIDE,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,299.8,2.0,2.0,4.0,67.59,7.0,c1ccccc1,False,False,False
CHEMBL428647,PACLITAXEL,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,853.92,3.74,4.0,14.0,221.29,10.0,O=C(C[C@@H](NC(=O)c1ccccc1)c1ccccc1)O[C@@H]1C=C2CC(=O)C3CC[C@H]4OCC4[C@H]3[C@H](OC(=O)c3ccccc3)C(C2)C1,True,True,True
CHEMBL495,ALPROSTADIL,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O,354.49,3.48,3.0,4.0,94.83,13.0,O=C1CCCC1,True,False,False
CHEMBL496,HEXACHLOROPHENE,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,406.91,6.61,2.0,2.0,40.46,2.0,c1ccc(Cc2ccccc2)cc1,False,False,False
CHEMBL497,CLIOQUINOL,Oc1c(I)cc(Cl)c2cccnc12,305.5,3.2,1.0,2.0,33.12,0.0,c1ccc2ncccc2c1,False,False,False
CHEMBL10878,AGOMELATINE,COc1ccc2cccc(CCNC(C)=O)c2c1,243.31,2.53,1.0,2.0,38.33,4.0,c1ccc2ccccc2c1,True,False,False
CHEMBL88,CYCLOPHOSPHAMIDE ANHYDROUS,O=P1(N(CCCl)CCCl)NCCCO1,261.09,1.88,1.0,2.0,41.57,5.0,O=[PH]1NCCCO1,False,False,False
CHEMBL498,CHLORPROPAMIDE,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,276.75,1.74,2.0,3.0,75.27,4.0,c1ccccc1,True,False,False
CHEMBL499,TIMOLOL,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,316.43,0.5,2.0,8.0,79.74,6.0,c1nsnc1N1CCOCC1,False,False,False
CHEMBL500,PINDOLOL,CC(C)NCC(O)COc1cccc2[nH]ccc12,248.33,1.91,3.0,3.0,57.28,6.0,c1ccc2[nH]ccc2c1,False,False,False
CHEMBL276832,HYDRALAZINE,NNc1nncc2ccccc12,160.18,0.92,2.0,4.0,63.83,1.0,c1ccc2cnncc2c1,True,False,False
CHEMBL501,AMPHETAMINE SULFATE,CC(N)Cc1ccccc1.O=S(=O)(O)O,233.29,1.58,1.0,1.0,26.02,2.0,c1ccccc1,False,False,False
CHEMBL267345,AMPHOTERICIN B,C[C@@H]1[C@H](O)[C@@H](C)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@H]1C)C[C@H](O)[C@H]2C(=O)O,924.09,0.71,12.0,17.0,319.61,3.0,O=C1CCCCCCCCCCCC2CCC[C@H](C[C@@H](O[C@H]3CCCCO3)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/CCCCO1)O2,True,False,False
CHEMBL90,HISTAMINE,NCCc1c[nH]cn1,111.15,-0.09,2.0,2.0,54.7,2.0,c1c[nH]cn1,True,False,False
CHEMBL91,MICONAZOLE,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,416.13,6.45,0.0,3.0,27.05,6.0,c1ccc(COC(Cn2ccnc2)c2ccccc2)cc1,True,False,False
CHEMBL92,DOCETAXEL ANHYDROUS,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C,807.89,3.26,5.0,14.0,224.45,8.0,O=C(CCc1ccccc1)O[C@@H]1C=C2CC(=O)C3CC[C@H]4OCC4[C@H]3[C@H](OC(=O)c3ccccc3)C(C2)C1,False,False,False
CHEMBL93,ZILEUTON,CC(c1cc2ccccc2s1)N(O)C(N)=O,236.3,2.73,2.0,3.0,66.56,2.0,c1ccc2sccc2c1,True,False,False
CHEMBL95,TACRINE,Nc1c2c(nc3ccccc13)CCCC2,198.27,2.7,1.0,2.0,38.91,0.0,c1ccc2nc3c(cc2c1)CCCC3,True,False,False
CHEMBL502,DONEPEZIL,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,379.5,4.36,0.0,4.0,38.77,6.0,O=C1c2ccccc2CC1CC1CCN(Cc2ccccc2)CC1,False,False,False
CHEMBL503,LOVASTATIN,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,404.55,4.2,1.0,5.0,72.83,6.0,O=C1CCC[C@@H](CC[C@H]2CC=CC3=CCCC[C@@H]32)O1,True,False,False
CHEMBL11662,OZAGREL,O=C(O)/C=C/c1ccc(Cn2ccnc2)cc1,228.25,2.03,1.0,3.0,55.12,4.0,c1ccc(Cn2ccnc2)cc1,True,False,False
CHEMBL269644,ACETANILIDE,CC(=O)Nc1ccccc1,135.17,1.65,1.0,1.0,29.1,1.0,c1ccccc1,True,False,False
CHEMBL504,DIMETHYL SULFOXIDE,C[S+](C)[O-],78.14,-0.01,0.0,1.0,23.06,0.0,,False,False,False
CHEMBL505,CHLORPHENIRAMINE,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,274.8,3.82,0.0,2.0,16.13,5.0,c1ccc(Cc2ccccn2)cc1,False,False,False
CHEMBL506,PRIMAQUINE,COc1cc(NC(C)CCCN)c2ncccc2c1,259.35,2.78,2.0,4.0,60.17,6.0,c1ccc2ncccc2c1,True,False,False
CHEMBL509,MECLOFENAMIC ACID,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl,296.15,4.74,2.0,2.0,49.33,3.0,c1ccc(Nc2ccccc2)cc1,True,False,False
CHEMBL511,PYRILAMINE,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,285.39,2.66,0.0,4.0,28.6,7.0,c1ccc(CNc2ccccn2)cc1,False,False,False
CHEMBL12713,SERTINDOLE,O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,440.95,4.63,1.0,3.0,40.51,5.0,O=C1NCCN1CCN1CCC(c2cn(-c3ccccc3)c3ccccc23)CC1,False,False,False
CHEMBL513,CARMUSTINE,O=NN(CCCl)C(=O)NCCCl,214.05,1.16,1.0,3.0,61.77,5.0,,True,True,True
CHEMBL514,LOMUSTINE,O=NN(CCCl)C(=O)NC1CCCCC1,233.7,2.25,1.0,3.0,61.77,4.0,C1CCCCC1,True,False,False
CHEMBL515,CHLORAMBUCIL,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,304.22,3.38,1.0,2.0,40.54,9.0,c1ccccc1,True,False,False
CHEMBL516,CYPROHEPTADINE,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,287.41,4.7,0.0,1.0,3.24,0.0,C1=Cc2ccccc2C(=C2CCNCC2)c2ccccc21,True,False,False
CHEMBL12856,INAMRINONE,Nc1cc(-c2ccncc2)c[nH]c1=O,187.2,1.02,2.0,3.0,71.77,1.0,O=c1ccc(-c2ccncc2)c[nH]1,False,False,False
CHEMBL517,DISOPYRAMIDE,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,339.48,3.36,1.0,3.0,59.22,8.0,c1ccc(Cc2ccccn2)cc1,True,False,False
CHEMBL98,VORINOSTAT,O=C(CCCCCCC(=O)Nc1ccccc1)NO,264.32,2.47,3.0,3.0,78.43,8.0,c1ccccc1,False,True,False
CHEMBL521,IBUPROFEN,CC(C)Cc1ccc(C(C)C(=O)O)cc1,206.28,3.07,1.0,1.0,37.3,4.0,c1ccccc1,True,False,False
CHEMBL13376,CLOMETACIN,COc1ccc2c(C(=O)c3ccc(Cl)cc3)c(C)n(CC(=O)O)c2c1,357.79,3.93,1.0,4.0,68.53,5.0,O=C(c1ccccc1)c1c[nH]c2ccccc12,False,False,False
CHEMBL13280,FLUNITRAZEPAM,CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,313.29,2.55,0.0,4.0,75.81,2.0,O=C1CN=C(c2ccccc2)c2ccccc2N1,False,False,False
CHEMBL524,METHOXAMINE,COc1ccc(OC)c(C(O)C(C)N)c1,211.26,1.08,2.0,4.0,64.71,4.0,c1ccccc1,False,False,False
CHEMBL526,PROPOFOL,CC(C)c1cccc(C(C)C)c1O,178.27,3.64,1.0,1.0,20.23,2.0,c1ccccc1,True,False,False
CHEMBL527,PIROXICAM,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,331.35,1.58,2.0,5.0,99.6,2.0,O=C(Nc1ccccn1)C1=Cc2ccccc2S(=O)(=O)N1,True,False,False
CHEMBL528,CEFTIZOXIME,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=CCS[C@H]12)c1csc(N)n1,383.41,-0.56,3.0,9.0,147.21,5.0,N=C(C(=O)N[C@@H]1C(=O)N2C=CCS[C@H]12)c1cscn1,False,False,False
CHEMBL101,PHENYLBUTAZONE,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,308.38,3.79,0.0,2.0,40.62,5.0,O=C1CC(=O)N(c2ccccc2)N1c1ccccc1,True,False,False
CHEMBL529,AZITHROMYCIN,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,749.0,1.9,5.0,14.0,180.08,7.0,O=C1C[C@@H](O[C@H]2CCCCO2)C[C@@H](O[C@H]2CCCCO2)CCCCNCCCCO1,True,False,False
CHEMBL530,AMDINOCILLIN,CC1(C)S[C@@H]2[C@H](/N=C/N3CCCCCC3)C(=O)N2[C@H]1C(=O)O,325.43,1.41,1.0,4.0,73.21,3.0,O=C1[C@@H](/N=C/N2CCCCCC2)[C@H]2SCCN12,False,False,False
CHEMBL531,PERGOLIDE,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,314.5,4.27,1.0,2.0,19.03,4.0,c1cc2c3c(c[nH]c3c1)C[C@H]1NCCC[C@H]21,False,False,False
CHEMBL532,ERYTHROMYCIN,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,733.94,1.79,5.0,14.0,193.91,7.0,O=C1CCCCOC(=O)C[C@@H](O[C@H]2CCCCO2)C[C@@H](O[C@H]2CCCCO2)CCC1,True,False,False
CHEMBL533,IBUTILIDE,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,384.59,4.16,2.0,4.0,69.64,14.0,c1ccccc1,True,False,False
CHEMBL103,PROGESTERONE,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,314.47,4.72,0.0,2.0,34.14,1.0,O=C1C=C2CC[C@H]3[C@@H]4CCCC4CC[C@@H]3C2CC1,True,False,False
CHEMBL534,KETOTIFEN,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,309.43,4.01,0.0,3.0,20.31,0.0,O=C1Cc2ccccc2C(=C2CCNCC2)c2ccsc21,True,False,False
CHEMBL535,SUNITINIB,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,398.48,3.33,3.0,3.0,77.23,7.0,O=C1Nc2ccccc2/C1=C/c1ccc[nH]1,True,False,False
CHEMBL537,HYDROQUINONE,Oc1ccc(O)cc1,110.11,1.1,2.0,2.0,40.46,0.0,c1ccccc1,False,False,False
CHEMBL539,ACETIC ACID,CC(=O)O,60.05,0.09,1.0,1.0,37.3,0.0,,False,False,False
CHEMBL14060,PHENOL,Oc1ccccc1,94.11,1.39,1.0,1.0,20.23,0.0,c1ccccc1,False,False,False
CHEMBL544,MEQUINOL,COc1ccc(O)cc1,124.14,1.4,1.0,2.0,29.46,1.0,c1ccccc1,False,False,False
CHEMBL104,CLOTRIMAZOLE,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,344.85,5.38,0.0,2.0,17.82,4.0,c1ccc(C(c2ccccc2)(c2ccccc2)n2ccnc2)cc1,True,False,False
CHEMBL105,MITOMYCIN,CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@@H]1N[C@@H]12,334.33,-1.65,3.0,8.0,146.89,3.0,O=C1C=CC(=O)C2=C1CC1[C@H]3N[C@H]3CN21,False,False,False
CHEMBL545,ALCOHOL,CCO,46.07,0.0,1.0,1.0,20.23,0.0,,False,False,False
CHEMBL546,OXPRENOLOL,C=CCOc1ccccc1OCC(O)CNC(C)C,265.35,1.99,2.0,4.0,50.72,9.0,c1ccccc1,False,False,False
CHEMBL106,FLUCONAZOLE,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,306.28,0.74,1.0,7.0,81.65,5.0,c1ccc(C(Cn2cncn2)Cn2cncn2)cc1,True,False,False
CHEMBL547,ISOTRETINOIN,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1,300.44,5.6,1.0,1.0,37.3,5.0,C1=CCCCC1,True,False,False
CHEMBL14376,ILOPERIDONE,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,426.49,4.83,0.0,6.0,64.8,8.0,c1ccc(OCCCN2CCC(c3noc4ccccc34)CC2)cc1,True,False,False
CHEMBL548,DINOPROSTONE,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O,352.47,3.25,3.0,4.0,94.83,12.0,O=C1CCCC1,False,False,False
CHEMBL278020,NEOSTIGMINE,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1,223.3,1.94,0.0,2.0,29.54,2.0,c1ccccc1,False,False,False
CHEMBL14370,REBOXETINE,CCOc1ccccc1OC(c1ccccc1)C1CNCCO1,313.4,3.19,1.0,4.0,39.72,6.0,c1ccc(OC(c2ccccc2)C2CNCCO2)cc1,False,False,False
CHEMBL549,CITALOPRAM,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,324.4,3.81,0.0,3.0,36.26,5.0,c1ccc(C2OCc3ccccc32)cc1,True,False,False
CHEMBL550,PILOCARPINE,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C,208.26,1.16,0.0,4.0,44.12,3.0,O=C1C[C@@H](Cc2cnc[nH]2)CO1,False,False,False
CHEMBL107,COLCHICINE,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,399.44,2.87,1.0,6.0,83.09,5.0,O=c1cccc2c(c1)CCCc1ccccc1-2,True,False,False
CHEMBL553,ERLOTINIB,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,393.44,3.41,1.0,7.0,74.73,10.0,c1ccc(Nc2ncnc3ccccc23)cc1,True,True,True
CHEMBL554,LAPATINIB,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,581.07,6.14,2.0,8.0,106.35,11.0,c1ccc(COc2ccc(Nc3ncnc4ccc(-c5ccco5)cc34)cc2)cc1,True,True,True
CHEMBL108,CARBAMAZEPINE,NC(=O)N1c2ccccc2C=Cc2ccccc21,236.27,3.39,1.0,1.0,46.33,0.0,C1=Cc2ccccc2Nc2ccccc21,True,False,False
CHEMBL109,VALPROIC ACID,CCCC(CCC)C(=O)O,144.21,2.29,1.0,1.0,37.3,5.0,,True,False,False
CHEMBL277100,TEMAFLOXACIN,CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1,417.39,2.9,2.0,5.0,74.57,3.0,O=c1ccn(-c2ccccc2)c2cc(N3CCNCC3)ccc12,False,False,False
CHEMBL110,BENZNIDAZOLE,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,260.25,1.11,1.0,5.0,90.06,5.0,O=C(Cn1ccnc1)NCc1ccccc1,False,False,False
CHEMBL556,DEFEROXAMINE,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,560.69,0.92,6.0,9.0,205.84,23.0,,False,False,False
CHEMBL558,MEXILETINE,Cc1cccc(C)c1OCC(C)N,179.26,2.03,1.0,2.0,35.25,3.0,c1ccccc1,False,False,False
CHEMBL559,DEXTROTHYROXINE,N[C@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,776.87,4.56,3.0,4.0,92.78,5.0,c1ccc(Oc2ccccc2)cc1,False,False,False
CHEMBL111,RIMONABANT,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,463.8,5.94,1.0,4.0,50.16,4.0,O=C(NN1CCCCC1)c1cc(-c2ccccc2)n(-c2ccccc2)n1,True,False,False
CHEMBL273575,NOMIFENSINE,CN1Cc2c(N)cccc2C(c2ccccc2)C1,238.33,2.85,1.0,2.0,29.26,1.0,c1ccc(C2CNCc3ccccc32)cc1,False,False,False
CHEMBL561,LOMEFLOXACIN,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,351.35,1.8,2.0,5.0,74.57,3.0,O=c1cc[nH]c2cc(N3CCNCC3)ccc12,True,False,False
CHEMBL562,GRISEOFULVIN,COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,352.77,2.81,0.0,6.0,71.06,3.0,O=C1C=C[C@]2(CC1)Oc1ccccc1C2=O,True,False,False
CHEMBL563,FLURBIPROFEN,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,244.26,3.68,1.0,1.0,37.3,3.0,c1ccc(-c2ccccc2)cc1,True,False,False
CHEMBL564,PROMAZINE,CN(C)CCCN1c2ccccc2Sc2ccccc21,284.43,4.24,0.0,3.0,6.48,4.0,c1ccc2c(c1)Nc1ccccc1S2,False,False,False
CHEMBL565,CLOFIBRATE,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,242.7,3.06,0.0,3.0,35.53,4.0,c1ccccc1,True,False,False
CHEMBL112,ACETAMINOPHEN,CC(=O)Nc1ccc(O)cc1,151.16,1.35,2.0,2.0,49.33,1.0,c1ccccc1,True,False,False
CHEMBL113,CAFFEINE,Cn1c(=O)c2c(ncn2C)n(C)c1=O,194.19,-1.03,0.0,6.0,61.82,0.0,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,True,False,False
CHEMBL16073,PHENACETIN,CCOc1ccc(NC(C)=O)cc1,179.22,2.04,1.0,2.0,38.33,3.0,c1ccccc1,False,False,False
CHEMBL567,PERPHENAZINE,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,403.98,3.94,1.0,5.0,29.95,6.0,c1ccc2c(c1)Sc1ccccc1N2CCCN1CCNCC1,False,False,False
CHEMBL568,OXAZEPAM,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,286.72,2.45,2.0,3.0,61.69,1.0,O=C1CN=C(c2ccccc2)c2ccccc2N1,False,False,False
CHEMBL15770,SULINDAC,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc([S+](C)[O-])cc1,356.42,4.37,1.0,2.0,60.36,4.0,C1=Cc2ccccc2/C1=C\c1ccccc1,True,False,False
CHEMBL15677,FENCLOFENAC,O=C(O)Cc1ccccc1Oc1ccc(Cl)cc1Cl,297.14,4.41,1.0,2.0,46.53,4.0,c1ccc(Oc2ccccc2)cc1,False,False,False
CHEMBL276520,INDALPINE,c1ccc2c(CCC3CCNCC3)c[nH]c2c1,228.34,3.1,2.0,1.0,27.82,3.0,c1ccc2c(CCC3CCNCC3)c[nH]c2c1,False,False,False
CHEMBL569,PROCAINE,CCN(CC)CCOC(=O)c1ccc(N)cc1,236.31,1.77,1.0,4.0,55.56,6.0,c1ccccc1,False,False,False
CHEMBL570,TRIFLUPROMAZINE,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,352.43,5.26,0.0,3.0,6.48,4.0,c1ccc2c(c1)Nc1ccccc1S2,True,False,False
CHEMBL571,KETOPROFEN,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,254.29,3.11,1.0,2.0,54.37,4.0,O=C(c1ccccc1)c1ccccc1,True,False,False
CHEMBL572,NITROFURANTOIN,O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,238.16,0.07,1.0,6.0,118.05,3.0,O=C1CN(/N=C/c2ccco2)C(=O)N1,False,False,False
