DRUG_NAME,MURCKO_SCAFFOLD,IN_DRUGCOMB,IN_GDSC,IN_BOTH
PROMETHAZINE,c1ccc2c(c1)Nc1ccccc1S2,False,False,False
PREDNISOLONE,O=C1C=CC2C(=C1)CC[C@H]1[C@@H]3CCCC3CC[C@H]21,True,False,False
TRIMIPRAMINE,c1ccc2c(c1)CCc1ccccc1N2,False,False,False
BISOPROLOL,c1ccccc1,True,False,False
TRIAZOLAM,c1ccc(C2=NCc3nncn3-c3ccccc32)cc1,False,False,False
APRACLONIDINE,c1ccc(N=C2NCCN2)cc1,False,False,False
CYCLIZINE,c1ccc(C(c2ccccc2)N2CCNCC2)cc1,False,False,False
NEBIVOLOL,c1ccc2c(c1)CCC(CCNCCC1CCc3ccccc3O1)O2,True,False,False
METHYLPREDNISOLONE,O=C1C=CC2C(=C1)CC[C@H]1[C@@H]3CCCC3CC[C@H]21,True,False,False
METHADONE,c1ccc(Cc2ccccc2)cc1,False,False,False
FLECAINIDE,O=C(NCC1CCCCN1)c1ccccc1,True,False,False
CLONIDINE,c1ccc(NC2=NCCN2)cc1,True,False,False
MIRTAZAPINE,c1ccc2c(c1)Cc1cccnc1N1CCNCC21,True,False,False
MIDAZOLAM,c1ccc(C2=NCc3cncn3-c3ccccc32)cc1,False,False,False
REMOXIPRIDE,O=C(NC[C@@H]1CCCN1)c1ccccc1,False,False,False
OXYCODONE,O=C1CCC2[C@H]3Cc4cccc5c4[C@@]2(CCN3)[C@H]1O5,False,False,False
ESTRADIOL,c1ccc2c(c1)CC[C@@H]1[C@@H]2CCC2CCC[C@H]21,True,False,False
DIPHENHYDRAMINE,c1ccc(Cc2ccccc2)cc1,True,False,False
SUFENTANIL,c1ccc(NC2CCN(CCc3cccs3)CC2)cc1,False,False,False
GALANTAMINE,C1=C[C@@]23CCNCc4cccc(c42)O[C@H]3CC1,True,False,False
AMANTADINE,C1C2CC3CC1CC(C2)C3,True,False,False
ALPRAZOLAM,c1ccc(C2=NCc3nncn3-c3ccccc32)cc1,False,False,False
MAPROTILINE,c1ccc2c(c1)C1CCC2c2ccccc21,True,False,False
FOSCARNET,,True,False,False
ACETYLCHOLINE,,False,False,False
METRONIDAZOLE,c1c[nH]cn1,True,False,False
PROTRIPTYLINE,C1=Cc2ccccc2Cc2ccccc21,False,False,False
CYCLOBENZAPRINE,C=C1c2ccccc2C=Cc2ccccc21,True,False,False
THIOTEPA,S=P(N1CC1)(N1CC1)N1CC1,True,False,False
FENOFIBRATE,O=C(c1ccccc1)c1ccccc1,True,False,False
PARGYLINE,c1ccccc1,True,False,False
ALENDRONATE SODIUM,,False,False,False
LEVONORDEFRIN,c1ccccc1,False,False,False
EPINEPHRINE,c1ccccc1,True,False,False
CEFACLOR ANHYDROUS,O=C(Cc1ccccc1)N[C@@H]1C(=O)N2C=CCS[C@H]12,False,False,False
ETOMIDATE,c1ccc(Cn2ccnc2)cc1,True,False,False
AMODIAQUINE,c1ccc(Nc2ccnc3ccccc23)cc1,True,False,False
DIETHYLCARBAMAZINE,C1CNCCN1,True,False,False
MEBENDAZOLE,O=C(c1ccccc1)c1ccc2[nH]cnc2c1,True,False,False
DICLOFENAC,c1ccc(Nc2ccccc2)cc1,False,False,False
MEFENAMIC ACID,c1ccc(Nc2ccccc2)cc1,True,False,False
FENTANYL CITRATE,c1ccc(CCN2CCC(Nc3ccccc3)CC2)cc1,False,False,False
MANNITOL,,True,False,False
PRAVASTATIN SODIUM,C1=CC2=CCCC[C@@H]2CC1,True,False,False
PRENYLAMINE,c1ccc(CCNCCC(c2ccccc2)c2ccccc2)cc1,False,False,False
ETHINYL ESTRADIOL,c1ccc2c(c1)CC[C@@H]1[C@@H]2CCC2CCC[C@H]21,True,False,False
DALFAMPRIDINE,c1ccncc1,False,False,False
GLYCERIN,,False,False,False
TRIMETHADIONE,O=C1COC(=O)N1,False,False,False
ETHOSUXIMIDE,O=C1CCC(=O)N1,True,False,False
METHSUXIMIDE,O=C1CC(c2ccccc2)C(=O)N1,False,False,False
TETRACAINE,c1ccccc1,False,False,False
SULFAPYRIDINE,O=S(=O)(Nc1ccccn1)c1ccccc1,True,False,False
BACLOFEN,c1ccccc1,True,False,False
PIPERACILLIN,O=C1NCCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3CCS[C@H]23)c2ccccc2)C1=O,False,False,False
SUXAMETHONIUM,,False,False,False
MESALAMINE,c1ccccc1,False,False,False
ALITRETINOIN,C1=CCCCC1,False,False,False
CETYL ALCOHOL,,False,False,False
SILODOSIN,c1ccc(OCCNCCc2ccc3c(c2)CCN3)cc1,True,False,False
CHOLINE CHLORIDE,,False,False,False
DOXAZOSIN,O=C(C1COc2ccccc2O1)N1CCN(c2ncc3ccccc3n2)CC1,True,False,False
VANDETANIB,c1ccc(/N=c2\nc[nH]c3cc(OCC4CCNCC4)ccc23)cc1,True,False,False
MINAPRINE,c1ccc(-c2ccc(NCCN3CCOCC3)nn2)cc1,False,False,False
TAMIBAROTENE,O=C(Nc1ccc2c(c1)CCCC2)c1ccccc1,True,False,False
ZIPRASIDONE,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc2N1,True,False,False
ALFUZOSIN,O=C(NCCCNc1ncc2ccccc2n1)C1CCCO1,True,False,False
FINASTERIDE,O=C1C=CC2[C@H]3CCC4CCC[C@H]4[C@@H]3CC[C@H]2N1,True,False,False
PHENINDIONE,O=C1c2ccccc2C(=O)C1c1ccccc1,True,False,False
ANISINDIONE,O=C1c2ccccc2C(=O)C1c1ccccc1,False,False,False
ENTECAVIR ANHYDROUS,C=C1CCC[C@@H]1n1cnc2c(=O)[nH]cnc21,False,False,False
LAMIVUDINE,O=c1ncccn1[C@@H]1CSCO1,True,False,False
ALBUTEROL,c1ccccc1,False,False,False
OLANZAPINE,c1ccc2c(c1)N=C(N1CCNCC1)c1ccsc1N2,True,False,False
QUETIAPINE,c1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1S2,False,False,False
MEDROXYPROGESTERONE ACETATE,O=C1C=C2CC[C@H]3[C@@H]4CCCC4CC[C@@H]3C2CC1,True,False,False
MUPIROCIN,C1COC[C@H](C[C@H]2CO2)C1,False,False,False
BENZYL ALCOHOL,c1ccccc1,False,False,False
PROPYPHENAZONE,O=c1cc[nH]n1-c1ccccc1,False,False,False
CARVEDILOL,c1ccc(OCCNCCCOc2cccc3[nH]c4ccccc4c23)cc1,True,False,False
FLUPHENAZINE,c1ccc2c(c1)Sc1ccccc1N2CCCN1CCNCC1,True,False,False
THIOGUANINE,S=c1[nH]cnc2[nH]cnc12,True,False,False
DILEVALOL,c1ccc(CCCNCCc2ccccc2)cc1,False,False,False
PROCHLORPERAZINE,c1ccc2c(c1)Sc1ccccc1N2CCCN1CCNCC1,True,False,False
LOPINAVIR,O=C(COc1ccccc1)N[C@H](CC[C@H](Cc1ccccc1)NC(=O)CN1CCCNC1=O)Cc1ccccc1,True,False,False
NITROGLYCERIN,,False,False,False
ACETOHYDROXAMIC ACID,,True,False,False
THIOPENTAL SODIUM,O=C1CC(=O)NC(=S)[N-]1,False,False,False
METHOHEXITAL SODIUM,O=C1CC(=O)NC=N1,False,False,False
LAMOTRIGINE,c1ccc(-c2cncnn2)cc1,True,False,False
KETAMINE,O=C1CCCCC1c1ccccc1,False,False,False
RILUZOLE,c1ccc2scnc2c1,True,False,False
NEDOCROMIL,O=c1cc[nH]c2cc3occc(=O)c3cc12,False,False,False
PRALIDOXIME CHLORIDE,c1cc[nH+]cc1,False,False,False
ZONISAMIDE,c1ccc2oncc2c1,True,False,False
ADENOSINE PHOSPHATE,c1ncc2ncn([C@H]3CCCO3)c2n1,False,False,False
PHENOXYBENZAMINE,c1ccc(CNCCOc2ccccc2)cc1,True,False,False
FOSCARNET SODIUM,,True,False,False
ANAGRELIDE,O=C1CN2Cc3ccccc3N=C2N1,True,False,False
NAPHAZOLINE,c1ccc2c(CC3=NCCN3)cccc2c1,False,False,False
OXYMETAZOLINE,c1ccc(CC2=NCCN2)cc1,True,False,False
GUANETHIDINE,C1CCCNCCC1,False,False,False
CILASTATIN,C1CC1,True,False,False
ESMOLOL,c1ccccc1,False,False,False
TOLAZOLINE,c1ccc(CC2=NCCN2)cc1,True,False,False
CYCLOSERINE,O=C1CCON1,False,False,False
IMIPENEM ANHYDROUS,O=C1C[C@H]2CC=CN12,False,False,False
RESERPINE,O=C(O[C@H]1CC[C@H]2C[C@@H]3c4[nH]c5ccccc5c4CCN3C[C@H]2C1)c1ccccc1,True,False,False
GLYCINE,,False,False,False
METAPROTERENOL,c1ccccc1,False,False,False
CLAVULANIC ACID,C=C1CN2C(=O)C[C@H]2O1,False,False,False
DEXMEDETOMIDINE,c1ccc(Cc2c[nH]cn2)cc1,True,False,False
TADALAFIL,O=C1NCC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@H]12,True,False,False
BUTORPHANOL,c1ccc2c(c1)C[C@@H]1C3CCCC[C@]23CCN1CC1CCC1,False,False,False
PENTETIC ACID,,False,False,False
MAZINDOL,c1ccc(C2c3ccccc3C3=NCCN32)cc1,False,False,False
BITHIONOL,c1ccc(Sc2ccccc2)cc1,False,False,False
TOLBUTAMIDE,c1ccccc1,False,False,False
NATEGLINIDE,O=C(NCCc1ccccc1)C1CCCCC1,True,False,False
BROTIZOLAM,c1ccc(C2=NCc3nncn3-c3sccc32)cc1,False,False,False
TAMOXIFEN CITRATE,C(=C(c1ccccc1)c1ccccc1)c1ccccc1,True,False,False
MONTELUKAST,C(=C/c1ccc2ccccc2n1)\c1cccc([C@@H](CCc2ccccc2)SCC2CC2)c1,False,False,False
IDOXURIDINE,O=c1ccn([C@H]2CCCO2)c(=O)[nH]1,True,False,False
NOVOBIOCIN,O=C(Nc1cc2ccc(O[C@H]3CCCCO3)cc2oc1=O)c1ccccc1,True,False,False
CIDOFOVIR ANHYDROUS,O=c1nccc[nH]1,False,False,False
CHLORHEXIDINE,N=C(NCCCCCCNC(=N)NC(=N)Nc1ccccc1)NC(=N)Nc1ccccc1,True,False,False
FENOTEROL,c1ccc(CCNCCc2ccccc2)cc1,False,False,False
METHYLPHENIDATE,c1ccc(CC2CCCCN2)cc1,False,False,False
ESTAZOLAM,c1ccc(C2=NCc3nncn3-c3ccccc32)cc1,False,False,False
PHENSUXIMIDE,O=C1CC(c2ccccc2)C(=O)N1,True,False,False
METHOTREXATE,c1ccc(NCc2cnc3ncncc3n2)cc1,True,True,True
GEPIRONE,O=C1CCCC(=O)N1CCCCN1CCN(c2ncccn2)CC1,False,False,False
CILOSTAZOL,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,True,False,False
MINOXIDIL,c1cc(N2CCCCC2)nc[nH+]1,True,False,False
NAPROXEN,c1ccc2ccccc2c1,True,False,False
MEFLOQUINE,c1ccc2c(CC3CCCCN3)ccnc2c1,True,False,False
CYTARABINE,O=c1ncccn1[C@H]1CCCO1,True,True,True
FLUTAMIDE,c1ccccc1,True,False,False
MEMANTINE,C1C2CC3CC1CC(C2)C3,True,False,False
ECONAZOLE,c1ccc(COC(Cn2ccnc2)c2ccccc2)cc1,True,False,False
SERTRALINE,c1ccc([C@@H]2CCCc3ccccc32)cc1,True,False,False
TEMOZOLOMIDE,O=c1[nH]nnc2cncn12,True,True,True
BROMPHENIRAMINE,c1ccc(Cc2ccccn2)cc1,False,False,False
ZIMELDINE,C=C(c1ccccc1)c1cccnc1,False,False,False
PYRIDOSTIGMINE BROMIDE,c1cc[nH+]cc1,True,False,False
EPROSARTAN,C(=C\c1cncn1Cc1ccccc1)\Cc1cccs1,False,False,False
GRANISETRON,O=C(NC1CC2CCCC(C1)N2)c1n[nH]c2ccccc12,True,False,False
FLUVOXAMINE,c1ccccc1,True,False,False
AFAMELANOTIDE,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@H](Cc1ccccc1)C(=O)NCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC(=O)NCC(=O)N1CCCC1,False,False,False
DINOPROST,C1CCCC1,False,False,False
BUFORMIN,,False,False,False
LUMEFANTRINE,C(=C1c2ccccc2-c2ccccc21)c1ccccc1,True,False,False
TOLAZAMIDE,O=C(NN1CCCCCC1)NS(=O)(=O)c1ccccc1,False,False,False
IOBENGUANE,c1ccccc1,False,False,False
OXACILLIN,O=C(N[C@@H]1C(=O)N2CCS[C@H]12)c1conc1-c1ccccc1,False,False,False
NIFURTIMOX,O=S1(=O)CCN(/N=C/c2ccco2)CC1,False,False,False
BUSULFAN,,True,False,False
GUANIDINE,,False,False,False
TERBINAFINE,c1ccc2ccccc2c1,True,False,False
ENOXACIN,O=c1cc[nH]c2nc(N3CCNCC3)ccc12,True,False,False
DEXMETHYLPHENIDATE,c1ccc(C[C@H]2CCCCN2)cc1,False,False,False
METHYLPROMAZINE,c1ccc2c(c1)Nc1ccccc1S2,False,False,False
PRIMAQUINE PHOSPHATE,c1ccc2ncccc2c1,False,False,False
EFLORNITHINE,,True,False,False
LOXAPINE,c1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1O2,False,False,False
SULFINPYRAZONE,O=C1C(CC[SH+]c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,False,False,False
AMINOPYRINE,O=c1cc[nH]n1-c1ccccc1,False,False,False
TICLOPIDINE,c1ccc(CN2CCc3sccc3C2)cc1,True,False,False
EDARAVONE,O=C1CC=NN1c1ccccc1,True,False,False
PAMIDRONIC ACID,,True,False,False
RILMENIDINE,C1COC(NC(C2CC2)C2CC2)=N1,True,False,False
TAMSULOSIN,c1ccc(CCNCCOc2ccccc2)cc1,False,False,False
AZTREONAM,N=C(C(=O)N[C@H]1CNC1=O)c1cscn1,True,False,False
CEFTAZIDIME,N=C(C(=O)N[C@@H]1C(=O)N2C=C(C[n+]3ccccc3)CS[C@H]12)c1cscn1,False,False,False
BENAZEPRIL,O=C1Nc2ccccc2CC[C@@H]1NCCCc1ccccc1,True,False,False
EZOGABINE,c1ccc(CNc2ccccc2)cc1,False,False,False
BOSUTINIB,c1ccc(Nc2ccnc3cc(OCCCN4CCNCC4)ccc23)cc1,True,True,True
CARTEOLOL,O=C1CCc2ccccc2N1,False,False,False
LOPERAMIDE,c1ccc(C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)cc1,True,False,False
CHLOROTHIAZIDE,O=S1(=O)NC=Nc2ccccc21,True,False,False
ROSIGLITAZONE MALEATE,O=C1NC(=O)C(Cc2ccc(OCCNc3ccccn3)cc2)S1,False,False,False
BRIMONIDINE,c1cnc2cc(NC3=NCCN3)ccc2n1,False,False,False
POMALIDOMIDE,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,True,False,False
CALCITRIOL,C=C1CCCC/C1=C/C=C1\CCCC2CCC[C@@H]12,True,False,False
OXAMNIQUINE,c1ccc2c(c1)CCCN2,False,False,False
LENALIDOMIDE,O=C1CCC(N2Cc3ccccc3C2=O)C(=O)N1,True,True,True
TRICLOSAN,c1ccc(Oc2ccccc2)cc1,True,False,False
SPARFLOXACIN,O=c1ccn(C2CC2)c2cc(N3CCNCC3)ccc12,True,False,False
MELPHALAN,c1ccccc1,True,False,False
ZALCITABINE,O=c1ncccn1[C@H]1CCCO1,True,False,False
TRIPROLIDINE,C(\CN1CCCC1)=C(\c1ccccc1)c1ccccn1,False,False,False
ASTEMIZOLE,c1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccccc3)CC2)cc1,False,False,False
BAZEDOXIFENE,c1ccc(-c2cc3ccccc3n2Cc2ccc(OCCN3CCCCCC3)cc2)cc1,True,False,False
PRIMIDONE,O=C1NCNC(=O)C1c1ccccc1,True,False,False
BIOTIN,O=C1N[C@H]2CSC[C@H]2N1,False,False,False
MEPHENYTOIN,O=C1NC(=O)C(c2ccccc2)N1,True,False,False
CARBARIL,c1ccc2ccccc2c1,False,False,False
GUANFACINE,c1ccccc1,True,False,False
CYSTEINE,,False,False,False
CARBINOXAMINE,c1ccc(Cc2ccccn2)cc1,False,False,False
BERBERINE,c1ccc2c[n+]3c(cc2c1)-c1cc2c(cc1CC3)OCO2,True,False,False
VALDECOXIB,c1ccc(-c2conc2-c2ccccc2)cc1,True,False,False
PARECOXIB SODIUM,c1ccc(-c2conc2-c2ccccc2)cc1,True,False,False
ETHAMBUTOL,,True,False,False
CHLOROFORM,,False,False,False
MYCOPHENOLIC ACID,O=C1OCc2ccccc21,True,True,True
ETOPOSIDE,O=C1OC[C@H]2[C@H]1[C@H](c1ccccc1)c1cc3c(cc1[C@H]2O[C@H]1CC[C@@H]2OCOC[C@H]2O1)OCO3,True,False,False
IOPANOIC ACID,c1ccccc1,False,False,False
OMACETAXINE MEPESUCCINATE,C1=C[C@]23CCCN2CCc2cc4c(cc2[C@@H]3C1)OCO4,True,False,False
CANTHARIDIN,O=C1OC(=O)C2C1[C@@H]1CC[C@H]2O1,True,False,False
VANCOMYCIN,O=C1CCc2ccc(cc2)Oc2cc3cc(c2O[C@@H]2OCCC[C@H]2O[C@H]2CCCCO2)Oc2ccc(cc2)C[C@@H]2NC(=O)[C@H](NC(=O)[C@@H]3NC(=O)CN1)c1cccc(c1)-c1ccccc1CNC2=O,False,False,False
NITROFURAZONE,c1ccoc1,True,False,False
ALENDRONIC ACID,,False,False,False
ETIDRONIC ACID,,False,False,False
VINBLASTINE,C1=CC2CC[C@@H]3Nc4ccc(C5C[C@@H]6CCCN(CCc7c5[nH]c5ccccc75)C6)cc4[C@@]34CCN(C1)[C@@H]24,True,True,True
MIBEFRADIL,c1ccc2c(c1)CCC(CCNCCCc1nc3ccccc3[nH]1)C2,False,False,False
LEVOKETOCONAZOLE,c1ccc([C@]2(Cn3ccnc3)OC[C@@H](COc3ccc(N4CCNCC4)cc3)O2)cc1,False,False,False
TAFENOQUINE,c1ccc(Oc2cccc3ncccc23)cc1,True,False,False
CYCLOSPORINE,O=C1CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CN1,False,False,False
TRANEXAMIC ACID,C1CCCCC1,True,False,False
METOLAZONE,O=C1c2ccccc2NCN1c1ccccc1,True,False,False
FAMCICLOVIR,c1ncc2nc[nH]c2n1,True,False,False
EMTRICITABINE,O=c1ncccn1[C@@H]1CSCO1,True,False,False
RASAGILINE,c1ccc2c(c1)CCC2,False,False,False
GEMCITABINE,O=c1ncccn1[C@H]1CCCO1,True,True,True
LACTULOSE,C1CC[C@H](O[C@H]2CCOC2)OC1,True,False,False
SAFINAMIDE MESYLATE,c1ccc(COc2ccccc2)cc1,True,False,False
CLOXACILLIN,O=C(N[C@@H]1C(=O)N2CCS[C@H]12)c1conc1-c1ccccc1,False,False,False
BUTORPHANOL TARTRATE,c1ccc2c(c1)C[C@@H]1C3CCCC[C@]23CCN1CC1CCC1,False,False,False
DICLOXACILLIN,O=C(N[C@@H]1C(=O)N2CCS[C@H]12)c1conc1-c1ccccc1,False,False,False
BUPROPION,c1ccccc1,False,False,False
EMETINE,c1ccc2c(c1)CCN[C@@H]2C[C@@H]1CCN2CCc3ccccc3[C@@H]2C1,True,False,False
NALBUPHINE,c1cc2c3c(c1)O[C@H]1CCCC4[C@@H](C2)N(CC2CCC2)CC[C@@]341,False,False,False
DEXTROMETHORPHAN,c1ccc2c(c1)C[C@@H]1NCC[C@]23CCCC[C@H]13,True,False,False
HYDROXYZINE,c1ccc(C(c2ccccc2)N2CCNCC2)cc1,False,False,False
PROBENECID,c1ccccc1,True,False,False
DIFLUNISAL,c1ccc(-c2ccccc2)cc1,False,False,False
ORPHENADRINE,c1ccc(Cc2ccccc2)cc1,True,False,False
FAMOTIDINE,c1cscn1,True,False,False
ISOXICAM,O=C(Nc1ccon1)C1=Cc2ccccc2S(=O)(=O)N1,False,False,False
DOXORUBICIN,O=C1c2ccccc2C(=O)c2cc3c(cc21)CCC[C@@H]3O[C@H]1CCCCO1,True,False,False
DEXMETHYLPHENIDATE HYDROCHLORIDE,c1ccc(C[C@H]2CCCCN2)cc1,False,False,False
RIZATRIPTAN,c1ncn(Cc2ccc3[nH]ccc3c2)n1,True,False,False
CHLORPROTHIXENE,C=C1c2ccccc2Sc2ccccc21,True,False,False
ZOLPIDEM,c1ccc(-c2cn3ccccc3n2)cc1,False,False,False
FEXOFENADINE,c1ccc(CCCCN2CCC(C(c3ccccc3)c3ccccc3)CC2)cc1,False,False,False
NEDOCROMIL SODIUM,O=c1cc[nH]c2cc3occc(=O)c3cc12,False,False,False
TIROFIBAN,c1ccc(OCCCCC2CCNCC2)cc1,False,False,False
DANTHRON,O=C1c2ccccc2C(=O)c2ccccc21,False,False,False
FLOXURIDINE,O=c1ccn([C@H]2CCCO2)c(=O)[nH]1,True,False,False
PHENACEMIDE,c1ccccc1,False,False,False
FOSPHENYTOIN SODIUM,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,False,False,False
ALPIDEM,c1ccc(-c2cn3ccccc3n2)cc1,False,False,False
ADEFOVIR DIPIVOXIL,c1ncc2nc[nH]c2n1,True,False,False
CEFTRIAXONE,N=C(C(=O)N[C@@H]1C(=O)N2C=C(CSc3nc(=O)cn[nH]3)CS[C@H]12)c1cscn1,False,False,False
RISEDRONIC ACID,c1ccncc1,False,False,False
ZOLEDRONIC ACID ANHYDROUS,c1c[nH]cn1,False,False,False
ANIDULAFUNGIN,O=C(N[C@H]1CCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CNC1=O)c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,False,False,False
TYROSINE,c1ccccc1,False,False,False
DOBUTAMINE,c1ccc(CCCNCCc2ccccc2)cc1,True,False,False
LEVACETYLLEUCINE,,False,False,False
CEFDINIR,N=C(C(=O)N[C@@H]1C(=O)N2C=CCS[C@H]12)c1cscn1,True,False,False
TRYPTOPHAN,c1ccc2[nH]ccc2c1,False,False,False
DANTROLENE SODIUM,O=C1CN(/N=C/c2ccc(-c3ccccc3)o2)C(=O)[N-]1,False,False,False
LONAFARNIB,O=C(CC1CCNCC1)N1CCC([C@@H]2c3ccccc3CCc3cccnc32)CC1,True,False,False
DELAVIRDINE MESYLATE,O=C(c1cc2ccccc2[nH]1)N1CCN(c2ccccn2)CC1,False,False,False
GLUTAMINE,,False,False,False
NIMESULIDE,c1ccc(Oc2ccccc2)cc1,True,False,False
HALOTHANE,,False,False,False
DIPYRIDAMOLE,c1nc(N2CCCCC2)c2ncnc(N3CCCCC3)c2n1,True,False,False
METYRAPONE,O=C(Cc1cccnc1)c1cccnc1,False,False,False
DIPHENIDOL,c1ccc(C(CCCN2CCCCC2)c2ccccc2)cc1,True,False,False
DIETHYLCARBAMAZINE CITRATE,C1CNCCN1,False,False,False
SARALASIN,O=C(CCc1ccccc1)NCC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CCCC1,False,False,False
RITONAVIR,O=C(CNC(=O)NCc1cscn1)N[C@H](CC[C@H](Cc1ccccc1)NC(=O)OCc1cncs1)Cc1ccccc1,True,False,False
GEFITINIB,c1ccc(Nc2ncnc3ccc(OCCCN4CCOCC4)cc23)cc1,True,True,True
GABAPENTIN,C1CCCCC1,True,False,False
"3,3',4',5-TETRACHLOROSALICYLANILIDE",O=C(Nc1ccccc1)c1ccccc1,False,False,False
LACOSAMIDE,c1ccccc1,True,False,False
IMATINIB,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccc(CN2CCNCC2)cc1,True,False,False
PRAMIPEXOLE,c1nc2c(s1)CCCC2,True,False,False
BISACODYL,c1ccc(C(c2ccccc2)c2ccccn2)cc1,True,False,False
EPALRESTAT,O=C1NC(=S)S/C1=C\C=C\c1ccccc1,True,False,False
CHLOROPROCAINE HYDROCHLORIDE,c1ccccc1,False,False,False
AMILORIDE,c1cnccn1,True,False,False
AZATADINE,c1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,True,False,False
CHLOROQUINE PHOSPHATE,c1ccc2ncccc2c1,False,False,False
IOPHENDYLATE,c1ccccc1,False,False,False
CAPSAICIN,c1ccccc1,True,False,False
ENTACAPONE,c1ccccc1,True,False,False
CYCLOTHIAZIDE,O=S1(=O)NC(C2CC3C=CC2C3)Nc2ccccc21,False,False,False
SUPROFEN,O=C(c1ccccc1)c1cccs1,True,False,False
BOSENTAN,O=S(=O)(Nc1nc(-c2ncccn2)ncc1Oc1ccccc1)c1ccccc1,True,False,False
RIMANTADINE,C1C2CC3CC1CC(C2)C3,True,False,False
LEFLUNOMIDE,O=C(Nc1ccccc1)c1cnoc1,True,True,True
SULFADIMETHOXINE,O=S(=O)(Nc1ccncn1)c1ccccc1,False,False,False
PHENYLPROPANOLAMINE,c1ccccc1,False,False,False
EPOPROSTENOL SODIUM,C=C1C[C@@H]2CCC[C@@H]2O1,False,False,False
OXYMORPHONE,O=C1CCC2[C@H]3Cc4cccc5c4[C@@]2(CCN3)[C@H]1O5,False,False,False
DISULFIRAM,,True,False,False
CARBAMOYLCHOLINE,,False,False,False
TEMAZEPAM,O=C1CN=C(c2ccccc2)c2ccccc2N1,False,False,False
FLURAZEPAM,O=C1CN=C(c2ccccc2)c2ccccc2N1,False,False,False
PRAZEPAM,O=C1CN=C(c2ccccc2)c2ccccc2N1CC1CC1,False,False,False
HALAZEPAM,O=C1CN=C(c2ccccc2)c2ccccc2N1,False,False,False
PENTOBARBITAL SODIUM,O=C1CC(=O)NC=N1,False,False,False
SELEGILINE,c1ccccc1,True,False,False
TERIFLUNOMIDE,c1ccccc1,True,False,False
MESNA,,True,False,False
ITRACONAZOLE,O=c1[nH]ncn1-c1ccc(N2CCN(c3ccc(OCC4COC(Cn5cncn5)(c5ccccc5)O4)cc3)CC2)cc1,True,False,False
GENTIAN VIOLET,[N+]=C1C=CC(=C(c2ccccc2)c2ccccc2)C=C1,False,False,False
PRAZIQUANTEL,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,True,False,False
HYDROCORTISONE HEMISUCCINATE ANHYDROUS,O=C1C=C2CC[C@H]3[C@@H]4CCCC4CC[C@@H]3C2CC1,False,False,False
METHACHOLINE,,False,False,False
MEPROBAMATE,,False,False,False
GUAIFENESIN,c1ccccc1,True,False,False
FENOFIBRIC ACID,O=C(c1ccccc1)c1ccccc1,False,False,False
NALMEFENE,C=C1CCC2[C@H]3Cc4cccc5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,False,False,False
SUCCINYLCHOLINE CHLORIDE,,True,False,False
MIVACURIUM CHLORIDE,O=C(CC/C=C/CCC(=O)OCCC[NH+]1CCc2ccccc2[C@H]1Cc1ccccc1)OCCC[NH+]1CCc2ccccc2[C@H]1Cc1ccccc1,False,False,False
UREA,,False,False,False
TIPIRACIL HYDROCHLORIDE,N=C1CCCN1Cc1cc(=O)[nH]c(=O)[nH]1,False,False,False
CRINECERFONT,c1ccc(-c2csc(N[C@@H](CC3CC3)c3ccccc3)n2)cc1,False,False,False
PHENOLPHTHALEIN,O=C1OC(c2ccccc2)(c2ccccc2)c2ccccc21,False,False,False
RETINOL,C1=CCCCC1,False,False,False
FLUOCINOLONE ACETONIDE,O=C1C=CC2C(=C1)CC[C@@H]1C2CCC2C3OCO[C@@H]3C[C@H]21,True,False,False
BUTENAFINE,c1ccc(CNCc2cccc3ccccc23)cc1,False,False,False
STAVUDINE,O=c1ccn([C@H]2C=CCO2)c(=O)[nH]1,True,False,False
LOSARTAN POTASSIUM,c1ccc(-c2nnn[n-]2)c(-c2ccc(Cn3ccnc3)cc2)c1,False,False,False
