molecule_chembl_id,pref_name,canonical_smiles,molecular_weight,alogp,hbd,hba,psa,num_rings,synonyms
CHEMBL433,VALPROATE SODIUM,CCCC(CCC)C(=O)[O-].[Na+],166.20,2.29,1.0,1.0,37.30,5.0,"A-44090|ABBOTT 44090|ABBOTT-44090|Delepsine|Depacon|Depakine|Epilim|Epilim 200|Epilim 500|Epilim chrono 200|Epilim chrono 300|Epilim chrono 500|Epilim chronosphere|Epilim iv|Episenta|Kentilim|KW-6066N|Natrii valproas|NSC-732626|NSC-757376|Orfiril|Orlept|Selenica|Sodium 2-propylpentanoate|Sodium valproate|Sodium valproate|Valproate sodium|Valproate sodium|Valproate sodium|Valproate sodium|Valproate sodium|Valproic acid, sodium|Valproic acid, sodium salt|Valproic acid sodium salt (1:1)"
CHEMBL434,ISOPROTERENOL,CC(C)NCC(O)c1ccc(O)c(O)c1,211.26,1.13,4.0,4.0,72.72,4.0,A-21|Aleudrin|Aludrine|Asiprenol|Asmalar|Assiprenol|Bellasthman|Isonorin|Isoprenalina|Isoprenaline|Isoprenaline|Isoprenaline|Isopropydrin|Isoproterenol|Isoproterenol|Isoproterenol dl-form|Isorenin|Isupren|Neodrenal|Neo-epinine|Novodrin|NSC-33791|NSC-9975|Proternol|Respifral|Saventrine|Vapo-n-iso
CHEMBL435,HYDROCHLOROTHIAZIDE,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,297.75,-0.35,3.0,5.0,118.36,1.0,Apo-hydro|Apresazide|Carozide|Chlorosulthiadil|Copalia-hct|Dafiro-hct|Dihydrochlorurite|Esidrex|Esidrix|Exforge-hct|Hidroclorotiazida|Hidrotiazida|Hydrochlorothiaizide|Hydrochlorothiazide|Hydrochlorothiazide|Hydrochlorothiazide|Hydrochlorothiazide|Hydrochlorothiazide|Hydrochlorothiazide|Hydrochlorothiazide|Hydrochlorothiazide component of accuretic|Hydrochlorothiazide component of aldactazide|Hydrochlorothiazide component of aldoril|Hydrochlorothiazide component of amturnide|Hydrochlorothiazide component of apresazide|Hydrochlorothiazide component of apresoline-esidrix|Hydrochlorothiazide component of avalide|Hydrochlorothiazide component of benicar hct|Hydrochlorothiazide component of cam-ap-es|Hydrochlorothiazide component of diovan hct|Hydrochlorothiazide component of dutoprol|Hydrochlorothiazide component of dyazide|Hydrochlorothiazide component of esimil|Hydrochlorothiazide component of exforge hct|Hydrochlorothiazide component of h.r.-50|Hydrochlorothiazide component of hydralazine hydrochloride--reserpine|Hydrochlorothiazide component of hydrap-es|Hydrochlorothiazide component of hydra-zide|Hydrochlorothiazide component of hydropres|Hydrochlorothiazide component of hydro-reserp|Hydrochlorothiazide component of hydro-ride|Hydrochlorothiazide component of hydroserpine plus (r-h-h)|Hydrochlorothiazide component of hyzaar|Hydrochlorothiazide component of ibersartan/ zentiva|Hydrochlorothiazide component of ifirmacombi|Hydrochlorothiazide component of irbesartan/-bms|Hydrochlorothiazide component of irbesartan/ teva|Hydrochlorothiazide component of kervezide|Hydrochlorothiazide component of kinzalkomb|Hydrochlorothiazide component of lopressor hct|Hydrochlorothiazide component of lotensin hct|Hydrochlorothiazide component of maxzide|Hydrochlorothiazide component of micardis hct|Hydrochlorothiazide component of micardisplus|Hydrochlorothiazide component of moduretic|Hydrochlorothiazide component of monopril hct|Hydrochlorothiazide component of normozide|Hydrochlorothiazide component of oreticyl forte|Hydrochlorothiazide component of polycap|Hydrochlorothiazide component of prinzide|Hydrochlorothiazide component of pritorplus|Hydrochlorothiazide component of quinaretic|Hydrochlorothiazide component of rasitrio|Hydrochlorothiazide component of riprazo|Hydrochlorothiazide component of ser-a-gen|Hydrochlorothiazide component of ser-ap-es|Hydrochlorothiazide component of serpasil-esidrix|Hydrochlorothiazide component of sprimeo-hct|Hydrochlorothiazide component of tekturna hct|Hydrochlorothiazide component of teveten hct|Hydrochlorothiazide component of tolucombi|Hydrochlorothiazide component of tribenzor|Hydrochlorothiazide component of unipres|Hydrochlorothiazide component of uniretic|Hydrochlorothiazide component of vaseretic|Hydrochlorothiazide component of viskazide|Hydrochlorothiazide component of zestoretic|Hydrochlorothiazide component of ziac|Hydrochlorothiazide intensol|Hydrochlorothiazidum|Hydrochlorthiazide|Hydro-d|Hydrodiuril|Hydrosaluric|Idrotiazide|Imprida-hct|Lotensin hct|Megadiuril|Microzide|Newtolide|NSC-53477|Oretic|Pantemon|Rasilez-hct|Servithiazid|SU-5879|Unipres|Vetidrex|Ziac|Zide
CHEMBL35,FUROSEMIDE,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,330.75,1.89,3.0,5.0,122.63,5.0,Aluzine 20|Aluzine 40|Aluzine 500|Aquamed|Diuresal|Dryptal|Froop|Frumax|Frumil|Frusemide|Frusetic|Frusid|Frusol|Furoscix|Furoscix|Furosemida|Furosemide|Furosemide|Furosemide|Furosemide|Furosemide|Furosemide|Furosemide|Furosemide|Furosemide|Furosemide|Furosemide|Furosemidum|Hydroled|Lasix|Lasix ret|LB-502|Logirene|Marsemide|Mirfat|NSC-269420|Oedemex|Rusyde|Tenkofruse
CHEMBL36,PYRIMETHAMINE,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,248.72,2.52,2.0,4.0,77.82,2.0,Chloridine|Daraprim|GNF-PF-5586|Malacide|NSC-3061|Pirimetamina|Pyrimethamine|Pyrimethamine|Pyrimethamine|Pyrimethamine|Pyrimethamine|Pyrimethamine|Pyrimethamine component of fansidar|Pyrimethaminum|RP-4753|TCMDC-123831|TCMDC-125860|WR-2978
CHEMBL436,TOLRESTAT,COc1ccc2c(C(=S)N(C)CC(=O)O)cccc2c1C(F)(F)F,357.35,3.56,1.0,3.0,49.77,4.0,"Alderase|Alredase|AY-27,773|AY-27773|Tolrestat|Tolrestat|Tolrestat|Tolrestat|Tolrestat"
CHEMBL437,SULFATHIAZOLE,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,255.32,1.53,2.0,5.0,85.08,3.0,NSC-31812|NSC-683531|Sulfathiazol|Sulfathiazole|Sulfathiazole|Sulfathiazole|Sulfathiazole component of gyne-sulf|Sulfathiazole component of sultrin|Sulfathiazole component of trysul|Sulfathiazole component of vagilia|Sulfathiazole (triple sulfa)|Sulfathiazole (triple sulfa) component of sultrin|Sulfatiazol|Thiazamide|Triple sulfa (sulfathiazole)|Triple sulfa (sulfathiazole)
CHEMBL438,SULFAMERAZINE,Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,264.31,1.17,2.0,5.0,97.97,3.0,Mesulfa|Methypyrimal|NSC-27259|Sulfamerazina|Sulfamerazine|Sulfamerazine|Sulfamerazine|Sulfamerazine component of lantrisul|Sulfamerazine component of neotrizine|Sulfamerazine component of sulfaloid|Sulfamerazine component of sulfonamides duplex|Sulfamerazine component of sulfose|Sulfamerazine component of terfonyl|Sulfamerazine component of triple sulfoid|Sulfamerazine (trisulfapyrimidines)|Sulfamerazine (trisulfapyrimidines) component of neotrizine|Sulfamerazine (trisulfapyrimidines) component of terfonyl|Sulfamethyldiazine|Sulphamerazine|Sumedin|Trisulfapyrimidines (sulfamerazine)
CHEMBL439,SULFADIAZINE,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,250.28,0.86,2.0,5.0,97.97,3.0,Coco-diazine|Diazyl|NSC-35600|Sulfadiazina|Sulfadiazine|Sulfadiazine|Sulfadiazine|Sulfadiazine|Sulfadiazine|Sulfadiazine|Sulfadiazine|Sulfadiazine component of lantrisul|Sulfadiazine component of neotrizine|Sulfadiazine component of sulfaloid|Sulfadiazine component of sulfonamides duplex|Sulfadiazine component of sulfose|Sulfadiazine component of terfonyl|Sulfadiazine component of triple sulfoid|Sulfadiazine (trisulfapyrimidines)|Sulfadiazine (trisulfapyrimidines) component of neotrizine|Sulfadiazine (trisulfapyrimidines) component of terfonyl|Sulfolex|Trisulfapyrimidines (sulfadiazine)
CHEMBL440,THIAMYLAL,C=CCC1(C(C)CCC)C(=O)NC(=S)NC1=O,254.35,1.52,2.0,3.0,58.20,5.0,NSC-120815|Thiamylal
CHEMBL441,THIOPENTAL,CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,242.34,1.35,2.0,3.0,58.20,4.0,Thiopental|Thiopental|Thiopental ciii
CHEMBL268164,CYCLOBARBITAL,CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O,236.27,1.25,2.0,3.0,75.27,2.0,Ciclobarbital|Cyclobarbital|Cyclobarbital|Cyclobarbitone
CHEMBL442,ERGOTAMINE,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,581.67,1.99,3.0,6.0,118.21,4.0,Ergotamina|Ergotamine|Ergotamine|Ergotamine|Ergotamine|NSC-95090
CHEMBL38,TRETINOIN,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,300.44,5.60,1.0,1.0,37.30,5.0,Aberel|Acticin|All-trans retinoic acid|All-trans-retinoic acid|Altreno|Atralin|Avita|Eudyna|Kerlocal|NSC-122758|Oristar rna|Renova|Retin a|Retin-a|Retin-a micro|Retin-a-micro|Retinoic acid|Tretinoin|Tretinoin|Tretinoin|Tretinoin|Tretinoin|Tretinoin|Tretinoin|Tretinoin|Tretinoin|Tretinoin|Tretinoina|Tretinoin component of solage|Tretinoin component of tri-luma|Tretinoin component of twyneo|Tretinoin component of veltin|Tretinoin component of ziana|Tretinoine|Tretin-x|Vesanoid
CHEMBL7413,METHOHEXITAL,C=CCC1(C(C)C#CCC)C(=O)NC(=O)N(C)C1=O,262.31,1.31,1.0,3.0,66.48,3.0,Methohexital|Methohexital|Methohexital|Methohexital|Methohexital civ|Metohexital
CHEMBL40,PHENOBARBITAL,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,232.24,0.70,2.0,3.0,75.27,2.0,Fenobarbital|Gardenal|Luminal|Noptil|NSC-128143|NSC-128143-|NSC-9848|Phenobarbital|Phenobarbital|Phenobarbital|Phenobarbital|Phenobarbital|Phenobarbital civ|Phenobarbitone
CHEMBL41,FLUOXETINE,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,309.33,4.44,1.0,2.0,21.26,6.0,Fluoxetina|Fluoxetine|Fluoxetine|Fluoxetine|Fluoxetine|Fluoxetine|Fluoxetine|Fluoxetin ratiopharm|Fluval|NSC-283480|NSC-758685|Symbyax
CHEMBL443,SULFAMETHOXAZOLE,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,253.28,1.37,2.0,5.0,98.22,3.0,Acetylsulfamethoxazole|Gantanol|Gantanol-ds|NSC-147832|RO 4-2130|RO-4-2130|Sinomin|STX-608|Sulfamethoxazole|Sulfamethoxazole|Sulfamethoxazole|Sulfamethoxazole|Sulfamethoxazole|Sulfamethoxazole|Sulfamethoxazole|Sulfamethoxazole|Sulfamethoxazole|Sulfamethoxazole|Sulfamethoxazole component of azo gantanol|Sulfamethoxazole component of bactrim|Sulfamethoxazole component of bactrim ds|Sulfamethoxazole component of bactrim pediatric|Sulfamethoxazole component of cotrim|Sulfamethoxazole component of cotrim d.s.|Sulfamethoxazole component of co-trimethoxazole|Sulfamethoxazole component of septra|Sulfamethoxazole component of sulfamethoprim|Sulfamethoxazole component of sulfatrim|Sulfamethoxazole component of sulmeprim|Sulfamethoxazole component of uroplus|Sulfamethoxazole sodium|Sulfamethoxazolum|Sulfametoxazol|Sulphamethoxazole|Suphamethoxazole|Urobak
CHEMBL42,CLOZAPINE,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,326.83,3.72,1.0,4.0,30.87,0.0,Clozapina|Clozapine|Clozapine|Clozapine|Clozapine|Clozapine|Clozapine|Clozapine|Clozapine|Clozapine|Clozapine|Clozapine|Clozapine (caraco)|Clozapine (clozaril)|Clozapine (fazaclo)|Clozapine (ivax)|Clozapine (mylan)|Clozapine resolution mixture|Clozapine (teva)|Clozapine (udl)|Clozapine (versacloz)|Clozaril|Fazaclo|Fazaclo odt|HF 1854|HF-1854|Leponex|NSC-757429|Versacloz|Zaponex
CHEMBL445,NORTRIPTYLINE,CNCCC=C1c2ccccc2CCc2ccccc21,263.38,3.83,1.0,1.0,12.03,3.0,Allegron|Aventyl|Desitriptilina|Lumbeck|Motipress|Motival|NCI-169453|Noramitriptyline|Nortrilen|Nortriptilina|Nortriptyline|Nortriptyline|Nortriptyline|Nortriptyline|Nortriptyline|Nortriptyline|NSC-757234|Sesaval
CHEMBL446,SULFAMETHAZINE,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,278.34,1.48,2.0,5.0,97.97,3.0,BN-2409|NSC-67457|NSC-683529|Smz-med 454|Sulfadimerazine|Sulfadimethylpyrimidine|Sulfadimidina|Sulfadimidine|Sulfadimidine|Sulfadimidine|Sulfadimidinum|Sulfamethazine|Sulfamethazine component of lantrisul|Sulfamethazine component of neotrizine|Sulfamethazine component of sulfaloid|Sulfamethazine component of sulfose|Sulfamethazine component of terfonyl|Sulfamethazine component of triple sulfoid|Sulfamethazine (trisulfapyrimidines)|Sulfamethazine (trisulfapyrimidines) component of neotrizine|Sulfamethazine (trisulfapyrimidines) component of terfonyl|Sulfamezathine|Sulfamezathine ('s-mez')|Sulfamidine|Sulphadimidine|Trisulfapyrimidines (sulfamethazine)
CHEMBL447,SECOBARBITAL,C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O,238.29,1.35,2.0,3.0,75.27,5.0,Evronal|Hypotrol|Immenox|Meballymal|Quinalbarbital|(rs)-secobarbital|Secobarbital|Secobarbital|Secobarbital cii|Secobarbital sodium free acid|Secobarbitone|Seconal|Somatarax
CHEMBL448,PENTOBARBITAL,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,226.28,1.18,2.0,3.0,75.27,4.0,Nembutal|NSC-28708|Pentobarbital|Pentobarbital|Pentobarbital|Pentobarbital|Pentobarbital|Pentobarbital cii|Pentobarbitone
CHEMBL7568,QUINACRINE,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,399.97,5.97,1.0,4.0,37.39,9.0,Atabrine|GNF-Pf-5448|Mepacrina|Mepacrine|Mepacrine|Mepacrine|Mepacrine|Quinacrine|Quinacrine
CHEMBL267894,AMOBARBITAL,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,226.28,1.18,2.0,3.0,75.27,4.0,Amobarbital|Amobarbital|Amobarbital|Amobarbital|Amobarbital|Amobarbital cii|Amytal|Isomytal|NSC-10815
CHEMBL7728,HEXOBARBITAL,CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O,236.27,1.20,1.0,3.0,66.48,1.0,Hexobarbital|Hexobarbital|Hexobarbital ciii|NSC-71929
CHEMBL449,BUTABARBITAL,CCC(C)C1(CC)C(=O)NC(=O)NC1=O,212.25,0.79,2.0,3.0,75.27,3.0,Butabarbital|Butabarbital ciii|Butatab|Medarsed|Nilox|Secbutabarbital|Sec-butobarbitone|Unicelles
CHEMBL7863,APROBARBITAL,C=CCC1(C(C)C)C(=O)NC(=O)NC1=O,210.23,0.57,2.0,3.0,75.27,3.0,Alurate|Aprobarbital|Aprobarbital|NSC-120769
CHEMBL450,METHARBITAL,CCC1(CC)C(=O)NC(=O)N(C)C1=O,198.22,0.50,1.0,3.0,66.48,2.0,Gemonil|Metarbital|Metharbital|Metharbital|Metharbital|Metharbital ciii|Metharbitone|NSC-27156
CHEMBL451,CHLORDIAZEPOXIDE,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,299.76,2.95,1.0,3.0,50.46,1.0,Chlordiazepoxide|Chlordiazepoxide|Chlordiazepoxide|Chlordiazepoxide|Chlordiazepoxide|Chlordiazepoxide|Chlordiazepoxide civ|Chlordiazepoxide component of limbitrol|Chlordiazepoxide component of limbitrol ds|Chlordiazepoxide component of menrium|Clordiazepoxido|Librelease|Libritabs|Sarlib|Trakipeal|Zeisin
CHEMBL266349,MELAGATRAN,N=C(N)c1ccc(CNC(=O)[C@@H]2CCN2C(=O)[C@H](NCC(=O)O)C2CCCCC2)cc1,429.52,0.81,5.0,5.0,148.61,9.0,Melagatran|Melagatran|Melagatran
CHEMBL452,CLONAZEPAM,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,315.72,3.04,1.0,4.0,84.60,2.0,Clonazepam|Clonazepam|Clonazepam|Clonazepam|Clonazepam|Clonazepam|Clonazepam|Clonazepam|Clonazepam|Clonazepam|Clonazepam|Clonazepam civ|Klonopin|Klonopin rapidly disintegrating|NSC-179913|Ravotril|Rivatril|Rivotril|RO 5-4023|RO-5-4023|RO-54023
CHEMBL453,SULFISOXAZOLE,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,267.31,1.67,2.0,5.0,98.22,3.0,Entusil|Eryzole|Gantrisin|Neazolin|NSC-13120|NSC-683536|Pediazole|Sosol|Soxazole|Sulfafurazol|Sulfafurazol|Sulfafurazole|Sulfafurazole|Sulfafurazole|Sulfalar|Sulfisoxazole|Sulfisoxazole|Sulfisoxazole|Sulfisoxazole|Sulfisoxazole component of azo gantrisin|Sulphafurazole|Sulsoxin
CHEMBL268869,SULFAMETHOXYPYRIDAZINE,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,280.31,0.87,2.0,6.0,107.20,4.0,CL-13494|Depovernil|Lederkyn|NSC-757875|Retasulphine|Succinylsulfathi|Sulfamethoxypyridazine|Sulfamethoxypyridazine|Sulfamethoxypyridazine|Sulfamethoxypyridazinum|Sulfametoxipiridazina|Sulfasuxidine
CHEMBL454,BUTALBITAL,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,224.26,0.96,2.0,3.0,75.27,4.0,Alisobumal|Allylbarbituric acid|Butalbital|Butalbital|Butalbital|Butalbital|Butalbital|Butalbital|Butalbital ciii|Butalbital component of anoquan|Butalbital component of axotal|Butalbital component of bancap|Butalbital component of bucet|Butalbital component of butapap|Butalbital component of esgic|Butalbital component of femcet|Butalbital component of fioricet|Butalbital component of fiorinal|Butalbital component of lanorinal|Butalbital component of phrenilin|Butalbital component of sedapap|Butalbital component of tencon|Butalbital component of triad|Butalbital component of triaprin|Itobarbital|Sandoptal|Tetrallobarbital
CHEMBL455,SULFACETAMIDE,CC(=O)NS(=O)(=O)c1ccc(N)cc1,214.25,0.09,2.0,4.0,89.26,2.0,Fml-s|NSC-63871|Sulfacetamida|Sulfacetamide|Sulfacetamide|Sulfacetamide|Sulfacetamide|Sulfacetamide component of gyne-sulf|Sulfacetamide component of sultrin|Sulfacetamide component of trysul|Sulfacetamide component of vagilia|Sulfacetamide (triple sulfa)|Sulfacetamide (triple sulfa) component of sultrin|Sulfacetamidum|Sulster|Triple sulfa (sulfacetamide)|Triple sulfa (sulfacetamide)|Urosulfon
CHEMBL43,AMSACRINE,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,393.47,4.51,2.0,5.0,80.32,5.0,Acridinylanisidide|Amekrin|Amsacrina|Amsacrine|Amsacrine|Amsacrine|Amsacrine|Amsacrine|Amsacrine|Amsacrine|Amsidil|Amsidine|Amsidyl|CI-880|Lamasine|M-AMSA|NCI-249992|NSC-156303|NSC-249992|SN-11841|SN-21429
CHEMBL456,ETHACRYNIC ACID,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,303.14,3.61,1.0,3.0,63.60,6.0,Acide etacrynique|Acido etacrinico|Edecrin|Etacrynic acid|Etacrynic acid|Etacrynic acid|Etacrynic acid|Etacrynic acid|Etacrynic acid|Ethacrynate|Ethacrynic acid|Ethacrynic acid|Ethacrynic acid|Ethacrynic acid|Ethacrynic acid|Ethacrynic acid|Ethacrynic acid|Hydromedin|MK-595|NSC-624008|NSC-85791|Reomax
CHEMBL267744,TICRYNAFEN,O=C(O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl,331.18,3.75,1.0,4.0,63.60,5.0,Acide tienilique|Acido tienilico|Selacryn|SK&F 62698|SK&F-62698|Ticrynafen|Ticrynafen|Tienilic acid|Tienilic acid|Tienilic acid|Tienilic acid
CHEMBL457,GEMFIBROZIL,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,250.34,3.57,1.0,2.0,46.53,6.0,CI-719|Emfib|Gemfibrozil|Gemfibrozil|Gemfibrozil|Gemfibrozil|Gemfibrozil|Gemfibrozil|Gemfibrozil|Gemfibrozil|Gemfibrozil|Gemfibrozil|Gemfibrozil|Gemfibrozilo|Lopid|NSC-757024
CHEMBL45,MELATONIN,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,232.28,1.86,2.0,2.0,54.12,4.0,5-methoxy n-acetyl-tryptamine|BCI-049|Circadin|General nutrit|Health aid|Heidadouppi|Icenia|J5.258B|Life ext|Melapure|Melatol|Melatonin|Melatonin|Melatonin|Melatonin|Melatonin|Melatonin|Melatonine|Melatonin neurim|Melovine|Natrol|Nature's blend|Natures bounty|NSC-113928|NSC-302012|NSC-56423|Quality health|Regulin|S.gard|Slenyto|Tartrol|Travelag|Vespro|Vytalonin
CHEMBL46,ONDANSETRON,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,293.37,3.13,0.0,4.0,39.82,2.0,A04AA01|Desmethylondansetron|EUR-1025|GR-38032|NSC-757870|Ondansetron|Ondansetron|Ondansetron|Ondansetron|Ondansetron|Ondansetron|Ondansetron|Zofran odt|Zuplenz
CHEMBL49,BUSPIRONE,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,385.51,2.09,0.0,6.0,69.64,6.0,BCI-024|Buspirona|Buspirone|Buspirone|Buspirone|Buspirone|Buspirone|Gen-buspirone
CHEMBL459,METHYLDOPA,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,211.22,0.44,4.0,4.0,103.78,3.0,"Aldomet|(-)-.alpha.-methyldopa|Alpha-methyldopa|.alpha.-methyl-l-dopa|Anhydrous methyldopa|BAYER-1440L|Dopamet|Dopegyt|J9.247I|L-.alpha.-methyldopa|Lederdopa|Medomet|Medopren|Metalpha 250|Metalpha 500|Methyldopa|Methyldopa|Methyldopa|Methyldopa|Methyldopa|Methyldopa|Methyldopa|Methyldopa|Methyldopa|Methyldopa|Methyldopa anhydrous|Methyldopa, anhydrous|Methyldopa component of aldoril|Methyldopa hydrate|Methyldopa (levorotatory)|Methyldopa sesquihydrate|Methyldopa sesquihydrate|Metildopa|MK-351|NSC-169916|NSC-760080|Presinol|(s)-(-)-.alpha.-methyldopa"
CHEMBL460,MOLINDONE,CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2,276.38,1.96,1.0,3.0,45.33,3.0,Molindona|Molindone|Molindone|Molindone|Molindone|Molindone|Spn-810
CHEMBL53,APOMORPHINE,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,267.33,2.85,2.0,3.0,43.70,0.0,"6a.beta.-aporphine-10,11-diol|APL-130277|Apomorphine|Apomorphine|Apomorphine|Apomorphinum|VR-040|VR040"
CHEMBL54,HALOPERIDOL,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,375.87,4.43,1.0,3.0,40.54,6.0,"Dolpin|Dozic|Fortunan|Haldol|Haldol solutab|Haloperidol|Haloperidol|Haloperidol|Haloperidol|Haloperidol|Haloperidol|Haloperidol|Haloperidol|Haloperidol|Haloperidol|Haloperidol|Haloperidol component of vesalium|Haloperidol decanoate impurity, haloperidol-|Kentace|Keselen|MCN-JR-1625|NSC-170973|NSC-615296|R-1625|Serenace"
CHEMBL55,PENTAMIDINE,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,340.43,2.88,4.0,4.0,118.20,10.0,GNF-Pf-3680|MB-800|MB-800 (AS ISETHIONATE)|MB 800 FREE BASE|MB-800 FREE BASE|Mp-601205|NSC-9921|Pentacarinat|Pentam 300|Pentamidina|Pentamidine|Pentamidine|RP-2512|RP 2512 FREE BASE|RP-2512 FREE BASE
CHEMBL463,AMINOHIPPURIC ACID,Nc1ccc(C(=O)NCC(=O)O)cc1,194.19,0.08,3.0,3.0,92.42,3.0,"Aminohippuric acid|Aminohippuric acid|Aminohippuric acid, p-|NSC-13064|P-aminohippuric acid|Para-aminohippurate"
CHEMBL464,ETRETINATE,CCOC(=O)/C=C(C)/C=C/C=C(C)/C=C/c1c(C)cc(OC)c(C)c1C,354.49,5.65,0.0,3.0,35.53,7.0,Acitretin related compound b|Acitretin related compound b|Ethyl etrinoate|Etretinate|Etretinate|Etretinate|Etretinate|Etretinate|Etretinate|Etretinate|Etretinato|NSC-297936|RO 10-9359|RO-10-9359|RO-109359|Tegison|Tigason
CHEMBL57,NEVIRAPINE,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,266.30,2.65,1.0,4.0,58.12,1.0,"BIRG 0587|BIRG-0587|BIRG0587|Nevirapina|Nevirapine|Nevirapine|Nevirapine|Nevirapine|Nevirapine|Nevirapine|Nevirapine|Nevirapine|Nevirapine|Nevirapine|Nevirapine|Nevirapine|Nevirapine anhydrous|Nevirapine, anhydrous|Nevirapine teva|Nevirapine teva|Nevirapinum anhydrous|NSC-641530|Viramune|Viramune xr"
CHEMBL465,DRONABINOL,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,314.47,5.74,1.0,2.0,29.46,4.0,ABBOTT 40566|ABBOTT-40566|.delta.1-thc|.delta.-9-tetrahydrocannabinol|.delta.9-tetrahydrocannabinol|Delta-9-tetrahydrocannabinol|.delta.9-thc|Delta-9-thc|Dronabinol|Dronabinol|Dronabinol|Dronabinol|Dronabinol|Dronabinol|Dronabinol|Dronabinol component of ad-313|Dronabinol component of ad313|Dronabinol component of sci-110|J882F|Marinol|NSC-134454|QCD 84924|QCD-84924|SP 104|SP-104|Syndros|Tetrahydrocannabinol|Tetrahydrocannabinols (-)-trans-.delta.9-form
CHEMBL58,MITOXANTRONE,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,444.49,-0.14,8.0,10.0,163.18,12.0,Misostol|Mitoxantrona|Mitoxantrone|Mitoxantrone|Mitoxantrone|Mitoxantrone|Mitoxantrone|NSC-279836
CHEMBL59,DOPAMINE,NCCc1ccc(O)c(O)c1,153.18,0.60,3.0,3.0,66.48,2.0,A-dopamine|Dobutamine a|Dopamina|Dopamine|Dopamine|Dopamine|Dopamine|Dopamine|Medopa|NSC-173182|Oxytyramine
CHEMBL467,HYDROXYUREA,NC(=O)NO,76.05,-0.96,3.0,2.0,75.35,0.0,Droxia|Hidroxicarbamida|Hydrea|Hydroxycarbamide|Hydroxycarbamide|Hydroxycarbamide|Hydroxycarbamide|Hydroxycarbamide|Hydroxycarbamide|Hydroxyurea|Hydroxyurea|Hydroxyurea|Hydroxyurea|Hydroxyurea|Hydroxyurea|Hydroxyurea|Hydroxyurea|NSC-32065|Siklos|SQ 1089|SQ-1089|Xromi|Xromi
CHEMBL61,PODOFILOX,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC,414.41,2.41,1.0,8.0,92.68,4.0,Condyline|Condylox|NSC-24818|Podofilox|Podofilox|Podofilox|Podofilox|Podophyllotoxin|Podophyllotoxin|Podophyllotoxin|Podophyllotoxin|Podophyllotoxin|Warticon
