FEATURE_NAME,MEAN_ABS_SHAP,FEATURE_GROUP
"D2_LINCS_UP_['3638', '23131', '11261', '25839', '3156', '39', '5257', '8553', '55604', '6603', '9903', '10046', '3162', '4794', '2264', '5607', '3280', '3157', '79071', '5836', '9854', '3611', '50814', '9961', '79961', '47', '5788', '10682', '1070', '5699', '2852', '5654', '10962', '7043', '7027', '6909', '3964', '9710', '54438', '2542', '5898', '7538', '5529', '3815', '890', '2222', '23142', '5927', '8321', '7376']",0.0,LINCS
"D2_LINCS_DN_['29911', '6793', '1870', '8869', '11261', '2817', '5058', '24149', '5873', '1052', '54442', '10320', '10668', '6804', '51024', '10270', '10165', '5827', '22908', '10921', '5331', '10810', '6443', '23378', '329', '7048', '55620', '7165', '23061', '1786', '3815', '7416', '891', '10845', '55608', '9903', '11168', '7982', '25805', '11004', '1050', '9712', '8884', '10245', '10892', '10329', '27109', '8243', '7466', '7485']",0.0,LINCS
"D2_LINCS_UP_['29911', '6793', '1870', '8869', '11261', '2817', '5058', '24149', '5873', '1052', '54442', '10320', '10668', '6804', '51024', '10270', '10165', '5827', '22908', '10921', '5331', '10810', '6443', '23378', '329', '7048', '55620', '7165', '23061', '1786', '3815', '7416', '891', '10845', '55608', '9903', '11168', '7982', '25805', '11004', '1050', '9712', '8884', '10245', '10892', '10329', '27109', '8243', '7466', '7485']",0.0,LINCS
"D2_LINCS_DN_['5468', '5583', '93487', '51569', '1870', '22841', '23224', '7099', '976', '3925', '3775', '29916', '9738', '5287', '4303', '823', '2356', '23013', '23212', '831', '7165', '55958', '55008', '2042', '5355', '5366', '8837', '55746', '6284', '5331', '5440', '102', '9653', '9016', '4860', '10953', '23338', '8720', '1848', '2745', '5708', '873', '5054', '51056', '3251', '2274', '26128', '3091', '79961', '51719']",0.0,LINCS
"D2_LINCS_UP_['5468', '5583', '93487', '51569', '1870', '22841', '23224', '7099', '976', '3925', '3775', '29916', '9738', '5287', '4303', '823', '2356', '23013', '23212', '831', '7165', '55958', '55008', '2042', '5355', '5366', '8837', '55746', '6284', '5331', '5440', '102', '9653', '9016', '4860', '10953', '23338', '8720', '1848', '2745', '5708', '873', '5054', '51056', '3251', '2274', '26128', '3091', '79961', '51719']",0.0,LINCS
"D2_LINCS_UP_['9641', '2920', '9181', '5971', '4616', '3725', '840', '8878', '1647', '4792', '3303', '5255', '1052', '1514', '2042', '4067', '5498', '1534', '4232', '4925', '2908', '9903', '5796', '10221', '7016', '55620', '2048', '7466', '200734', '54541', '23210', '22905', '823', '1454', '116832', '56654', '7165', '10797', '2523', '10318', '4931', '9842', '5106', '7296', '9531', '10206', '22841', '4851', '1831', '9093']",0.0,LINCS
"D2_LINCS_DN_['9019', '831', '11031', '10123', '9246', '23335', '2523', '5788', '2113', '9016', '2288', '8321', '9126', '388650', '4817', '3308', '5699', '2263', '8349', '79094', '51385', '2353', '51001', '5347', '57406', '6909', '23271', '5321', '1829', '8835', '9915', '29978', '958', '23142', '7015', '6050', '5290', '1027', '5601', '23597', '5792', '375346', '6253', '5529', '55012', '5438', '79080', '6832', '9650', '51382']",0.0,LINCS
"D2_LINCS_DN_['65057', '9650', '4016', '50813', '23039', '7398', '991', '8061', '58478', '3800', '27346', '1958', '1635', '4088', '831', '84617', '310', '22883', '2542', '51422', '5468', '10730', '8727', '637', '6790', '8324', '23325', '11014', '595', '55012', '323', '10059', '51293', '8318', '8985', '891', '5359', '5836', '1848', '7358', '51097', '2037', '9053', '200734', '11098', '8821', '1846', '3693', '7074', '51116']",0.0,LINCS
"D2_LINCS_UP_['65057', '9650', '4016', '50813', '23039', '7398', '991', '8061', '58478', '3800', '27346', '1958', '1635', '4088', '831', '84617', '310', '22883', '2542', '51422', '5468', '10730', '8727', '637', '6790', '8324', '23325', '11014', '595', '55012', '323', '10059', '51293', '8318', '8985', '891', '5359', '5836', '1848', '7358', '51097', '2037', '9053', '200734', '11098', '8821', '1846', '3693', '7074', '51116']",0.0,LINCS
"D2_LINCS_DN_['56997', '2770', '2852', '4850', '1829', '10057', '6696', '25805', '7750', '481', '4775', '1950', '4331', '4482', '5997', '5583', '9797', '7466', '7074', '965', '8900', '84159', '847', '1111', '6915', '9519', '63874', '23131', '5985', '6988', '8800', '10221', '7358', '10641', '57192', '4616', '2263', '7088', '29103', '5720', '10038', '55111', '5889', '2887', '835', '5716', '2065', '5111', '4783', '23585']",0.0,LINCS
"D2_LINCS_UP_['56997', '2770', '2852', '4850', '1829', '10057', '6696', '25805', '7750', '481', '4775', '1950', '4331', '4482', '5997', '5583', '9797', '7466', '7074', '965', '8900', '84159', '847', '1111', '6915', '9519', '63874', '23131', '5985', '6988', '8800', '10221', '7358', '10641', '57192', '4616', '2263', '7088', '29103', '5720', '10038', '55111', '5889', '2887', '835', '5716', '2065', '5111', '4783', '23585']",0.0,LINCS
"D2_LINCS_DN_['4864', '4638', '79961', '11284', '11200', '10695', '11319', '8826', '823', '1981', '2852', '5255', '868', '1111', '154', '1870', '55033', '57178', '5997', '65057', '79094', '2184', '5613', '8503', '54623', '6774', '7376', '54438', '10818', '57804', '51465', '642', '9917', '10525', '6304', '873', '5716', '2263', '23635', '80746', '2736', '2908', '10206', '8607', '5498', '1021', '11137', '3815', '6944', '51375']",0.0,LINCS
"D2_LINCS_UP_['4864', '4638', '79961', '11284', '11200', '10695', '11319', '8826', '823', '1981', '2852', '5255', '868', '1111', '154', '1870', '55033', '57178', '5997', '65057', '79094', '2184', '5613', '8503', '54623', '6774', '7376', '54438', '10818', '57804', '51465', '642', '9917', '10525', '6304', '873', '5716', '2263', '23635', '80746', '2736', '2908', '10206', '8607', '5498', '1021', '11137', '3815', '6944', '51375']",0.0,LINCS
"D2_LINCS_DN_['7088', '4860', '25803', '4144', '23499', '1465', '54733', '9533', '6804', '9988', '9221', '51495', '9267', '8312', '54881', '2115', '10245', '896', '11232', '29082', '51001', '874', '976', '10730', '200734', '55148', '10962', '9181', '6347', '23061', '22934', '2274', '10451', '5909', '10123', '10329', '8091', '178', '51569', '22823', '23212', '5782', '8061', '595', '11325', '8727', '4609', '8870', '1848', '1846']",0.0,LINCS
"D2_LINCS_UP_['7088', '4860', '25803', '4144', '23499', '1465', '54733', '9533', '6804', '9988', '9221', '51495', '9267', '8312', '54881', '2115', '10245', '896', '11232', '29082', '51001', '874', '976', '10730', '200734', '55148', '10962', '9181', '6347', '23061', '22934', '2274', '10451', '5909', '10123', '10329', '8091', '178', '51569', '22823', '23212', '5782', '8061', '595', '11325', '8727', '4609', '8870', '1848', '1846']",0.0,LINCS
"D2_LINCS_DN_['79643', '7105', '5331', '55111', '7077', '23212', '89910', '2264', '30', '6443', '6774', '1994', '7511', '808', '55148', '23139', '7866', '11031', '11000', '2624', '6944', '55825', '6676', '8553', '843', '2886', '1906', '27109', '3398', '1829', '9488', '23410', '2958', '8569', '54623', '7867', '10921', '10150', '4616', '1123', '9637', '23368', '51282', '22796', '4776', '5770', '5889', '7106', '7088', '4172']",0.0,LINCS
"D2_LINCS_UP_['79643', '7105', '5331', '55111', '7077', '23212', '89910', '2264', '30', '6443', '6774', '1994', '7511', '808', '55148', '23139', '7866', '11031', '11000', '2624', '6944', '55825', '6676', '8553', '843', '2886', '1906', '27109', '3398', '1829', '9488', '23410', '2958', '8569', '54623', '7867', '10921', '10150', '4616', '1123', '9637', '23368', '51282', '22796', '4776', '5770', '5889', '7106', '7088', '4172']",0.0,LINCS
"D2_LINCS_DN_['5909', '481', '81544', '4016', '256364', '1831', '1514', '89910', '2624', '4088', '3202', '2778', '23378', '54541', '8870', '665', '4303', '2896', '10451', '5287', '8349', '2064', '57192', '8503', '5927', '9961', '4775', '1465', '4792', '23588', '51170', '84159', '11182', '102', '25805', '8835', '3482', '501', '1846', '5583', '652', '2625', '4312', '847', '10610', '9289', '3638', '7088', '51160', '27244']",0.0,LINCS
"D2_LINCS_UP_['5909', '481', '81544', '4016', '256364', '1831', '1514', '89910', '2624', '4088', '3202', '2778', '23378', '54541', '8870', '665', '4303', '2896', '10451', '5287', '8349', '2064', '57192', '8503', '5927', '9961', '4775', '1465', '4792', '23588', '51170', '84159', '11182', '102', '25805', '8835', '3482', '501', '1846', '5583', '652', '2625', '4312', '847', '10610', '9289', '3638', '7088', '51160', '27244']",0.0,LINCS
"D2_LINCS_DN_['51026', '7048', '4312', '6850', '5359', '843', '23271', '9467', '4638', '4690', '51203', '64943', '6832', '5986', '581', '230', '4793', '9702', '5796', '9183', '10525', '9289', '8204', '10058', '55608', '79071', '6659', '9653', '55129', '57761', '6284', '84617', '7016', '1153', '54512', '10782', '10972', '54205', '10221', '23244', '10765', '23014', '10513', '10494', '5792', '23536', '9128', '11137', '2064', '8243']",0.0,LINCS
"D2_LINCS_UP_['51026', '7048', '4312', '6850', '5359', '843', '23271', '9467', '4638', '4690', '51203', '64943', '6832', '5986', '581', '230', '4793', '9702', '5796', '9183', '10525', '9289', '8204', '10058', '55608', '79071', '6659', '9653', '55129', '57761', '6284', '84617', '7016', '1153', '54512', '10782', '10972', '54205', '10221', '23244', '10765', '23014', '10513', '10494', '5792', '23536', '9128', '11137', '2064', '8243']",0.0,LINCS
"D1_LINCS_DN_['2523', '10617', '4232', '11168', '2058', '10362', '5048', '1981', '1050', '4794', '9868', '1454', '596', '6772', '51024', '5111', '56997', '55012', '1802', '55699', '23658', '1500', '11011', '10523', '3553', '2852', '9112', '949', '6195', '4690', '3157', '7416', '10732', '5831', '23499', '9124', '10270', '51282', '3280', '10491', '1983', '79643', '124583', '27242', '10221', '4775', '10273', '55818', '23647', '2064']",0.0,LINCS
"D1_LINCS_DN_['6342', '8349', '51422', '1802', '93594', '6117', '9491', '10123', '4609', '4793', '3482', '5111', '9488', '6195', '57406', '10972', '23077', '211', '2037', '7099', '8202', '4232', '2065', '5290', '54505', '1022', '10298', '6464', '3628', '23658', '79947', '51495', '10523', '10270', '23647', '10112', '7416', '5547', '1500', '55111', '83743', '23', '572', '55608', '4775', '8884', '9221', '5223', '23512', '200734']",0.0,LINCS
D2_FP_986,0.0,FP
CNV_cnaPANCAN343,0.0,CNV
CNV_cnaPANCAN338,0.0,CNV
CNV_cnaPANCAN339,0.0,CNV
CNV_cnaPANCAN34,0.0,CNV
CNV_cnaPANCAN340,0.0,CNV
CNV_cnaPANCAN341,0.0,CNV
CNV_cnaPANCAN342,0.0,CNV
CNV_cnaPANCAN344,0.0,CNV
CNV_cnaPANCAN316,0.0,CNV
CNV_cnaPANCAN345,0.0,CNV
CNV_cnaPANCAN346,0.0,CNV
CNV_cnaPANCAN347,0.0,CNV
CNV_cnaPANCAN348,0.0,CNV
CNV_cnaPANCAN349,0.0,CNV
CNV_cnaPANCAN35,0.0,CNV
CNV_cnaPANCAN337,0.0,CNV
CNV_cnaPANCAN336,0.0,CNV
CNV_cnaPANCAN335,0.0,CNV
CNV_cnaPANCAN334,0.0,CNV
CNV_cnaPANCAN333,0.0,CNV
CNV_cnaPANCAN332,0.0,CNV
CNV_cnaPANCAN331,0.0,CNV
CNV_cnaPANCAN330,0.0,CNV
CNV_cnaPANCAN33,0.0,CNV
CNV_cnaPANCAN329,0.0,CNV
CNV_cnaPANCAN328,0.0,CNV
CNV_cnaPANCAN327,0.0,CNV
CNV_cnaPANCAN326,0.0,CNV
CNV_cnaPANCAN325,0.0,CNV
CNV_cnaPANCAN324,0.0,CNV
CNV_cnaPANCAN323,0.0,CNV
CNV_cnaPANCAN322,0.0,CNV
CNV_cnaPANCAN350,0.0,CNV
CNV_cnaPANCAN351,0.0,CNV
CNV_cnaPANCAN352,0.0,CNV
CNV_cnaPANCAN368,0.0,CNV
CNV_cnaPANCAN380,0.0,CNV
CNV_cnaPANCAN38,0.0,CNV
CNV_cnaPANCAN379,0.0,CNV
CNV_cnaPANCAN378,0.0,CNV
CNV_cnaPANCAN377,0.0,CNV
CNV_cnaPANCAN376,0.0,CNV
CNV_cnaPANCAN375,0.0,CNV
CNV_cnaPANCAN374,0.0,CNV
CNV_cnaPANCAN373,0.0,CNV
CNV_cnaPANCAN372,0.0,CNV
CNV_cnaPANCAN371,0.0,CNV
CNV_cnaPANCAN370,0.0,CNV
CNV_cnaPANCAN37,0.0,CNV
CNV_cnaPANCAN369,0.0,CNV
CNV_cnaPANCAN367,0.0,CNV
CNV_cnaPANCAN353,0.0,CNV
CNV_cnaPANCAN366,0.0,CNV
CNV_cnaPANCAN365,0.0,CNV
CNV_cnaPANCAN364,0.0,CNV
CNV_cnaPANCAN363,0.0,CNV
CNV_cnaPANCAN362,0.0,CNV
CNV_cnaPANCAN361,0.0,CNV
CNV_cnaPANCAN360,0.0,CNV
CNV_cnaPANCAN36,0.0,CNV
CNV_cnaPANCAN359,0.0,CNV
CNV_cnaPANCAN358,0.0,CNV
CNV_cnaPANCAN357,0.0,CNV
CNV_cnaPANCAN356,0.0,CNV
CNV_cnaPANCAN355,0.0,CNV
CNV_cnaPANCAN354,0.0,CNV
CNV_cnaPANCAN321,0.0,CNV
CNV_cnaPANCAN315,0.0,CNV
"D1_LINCS_UP_['6342', '8349', '51422', '1802', '93594', '6117', '9491', '10123', '4609', '4793', '3482', '5111', '9488', '6195', '57406', '10972', '23077', '211', '2037', '7099', '8202', '4232', '2065', '5290', '54505', '1022', '10298', '6464', '3628', '23658', '79947', '51495', '10523', '10270', '23647', '10112', '7416', '5547', '1500', '55111', '83743', '23', '572', '55608', '4775', '8884', '9221', '5223', '23512', '200734']",0.0,LINCS
D2_FP_1013,0.0,FP
D2_FP_1006,0.0,FP
D2_FP_1007,0.0,FP
D2_FP_1009,0.0,FP
D2_FP_1010,0.0,FP
D2_FP_1011,0.0,FP
D2_FP_1012,0.0,FP
D2_FP_1014,0.0,FP
CNV_cnaPANCAN314,0.0,CNV
D2_FP_1015,0.0,FP
D2_FP_1016,0.0,FP
D2_FP_1018,0.0,FP
D2_FP_1020,0.0,FP
D2_FP_1021,0.0,FP
D2_FP_1023,0.0,FP
D2_FP_1005,0.0,FP
D2_FP_1003,0.0,FP
D2_FP_1002,0.0,FP
D2_FP_1001,0.0,FP
D2_FP_1000,0.0,FP
D2_FP_999,0.0,FP
D2_FP_998,0.0,FP
D2_FP_997,0.0,FP
D2_FP_996,0.0,FP
D2_FP_995,0.0,FP
D2_FP_994,0.0,FP
D2_FP_993,0.0,FP
D2_FP_992,0.0,FP
D2_FP_990,0.0,FP
D2_FP_989,0.0,FP
D2_FP_988,0.0,FP
D2_FP_987,0.0,FP
MUT_cnaPANCAN33,0.0,MUTATION
MUT_cnaPANCAN55,0.0,MUTATION
MUT_cnaPANCAN89,0.0,MUTATION
CNV_cnaPANCAN300,0.0,CNV
CNV_cnaPANCAN313,0.0,CNV
CNV_cnaPANCAN312,0.0,CNV
CNV_cnaPANCAN311,0.0,CNV
CNV_cnaPANCAN310,0.0,CNV
CNV_cnaPANCAN31,0.0,CNV
CNV_cnaPANCAN309,0.0,CNV
CNV_cnaPANCAN308,0.0,CNV
D2_FP_634,0.0,FP
CNV_cnaPANCAN306,0.0,CNV
CNV_cnaPANCAN305,0.0,CNV
CNV_cnaPANCAN304,0.0,CNV
CNV_cnaPANCAN303,0.0,CNV
CNV_cnaPANCAN302,0.0,CNV
CNV_cnaPANCAN301,0.0,CNV
CNV_cnaPANCAN30,0.0,CNV
MUT_cnaPANCAN90,0.0,MUTATION
CNV_cnaPANCAN3,0.0,CNV
CNV_cnaPANCAN299,0.0,CNV
CNV_cnaPANCAN298,0.0,CNV
CNV_cnaPANCAN297,0.0,CNV
CNV_cnaPANCAN296,0.0,CNV
CNV_cnaPANCAN295,0.0,CNV
CNV_cnaPANCAN294,0.0,CNV
CNV_cnaPANCAN293,0.0,CNV
CNV_cnaPANCAN291,0.0,CNV
CNV_cnaPANCAN1,0.0,CNV
MUT_cnaPANCAN98,0.0,MUTATION
MUT_cnaPANCAN97,0.0,MUTATION
MUT_cnaPANCAN96,0.0,MUTATION
MUT_cnaPANCAN95,0.0,MUTATION
CNV_cnaPANCAN381,0.0,CNV
CNV_cnaPANCAN382,0.0,CNV
CNV_cnaPANCAN383,0.0,CNV
"D1_LINCS_UP_['6988', '5058', '4200', '64080', '9637', '4775', '780', '6839', '29916', '4016', '10320', '23378', '3815', '63874', '8396', '8727', '10451', '5588', '3398', '6443', '3508', '54438', '664', '23530', '4125', '11004', '1994', '622', '226', '55111', '7165', '6676', '387', '3964', '10606', '2778', '23338', '332', '6500', '5580', '8804', '6856', '5613', '10557', '5716', '1021', '23443', '47', '10273', '3978']",0.0,LINCS
"D1_LINCS_UP_['10451', '6813', '6988', '9842', '23271', '2113', '23368', '4846', '1788', '10559', '27032', '26054', '2523', '55179', '79080', '5321', '6464', '10493', '1027', '9915', '79961', '6253', '6915', '51056', '5525', '4232', '1212', '3028', '6195', '6193', '79094', '958', '2263', '7905', '3157', '8878', '7159', '9653', '51026', '9093', '5529', '26001', '9212', '23014', '991', '10190', '10131', '22934', '831', '9128']",0.0,LINCS
"D1_LINCS_DN_['10451', '6813', '6988', '9842', '23271', '2113', '23368', '4846', '1788', '10559', '27032', '26054', '2523', '55179', '79080', '5321', '6464', '10493', '1027', '9915', '79961', '6253', '6915', '51056', '5525', '4232', '1212', '3028', '6195', '6193', '79094', '958', '2263', '7905', '3157', '8878', '7159', '9653', '51026', '9093', '5529', '26001', '9212', '23014', '991', '10190', '10131', '22934', '831', '9128']",0.0,LINCS
"D1_LINCS_UP_['23530', '6714', '7074', '4780', '4172', '10606', '1861', '9217', '102', '8869', '23076', '1213', '1802', '7416', '51097', '6182', '3383', '25932', '5715', '2958', '23647', '998', '4605', '3398', '5829', '3895', '11041', '1983', '960', '10972', '9276', '9112', '5223', '1994', '23029', '16', '348', '2064', '10270', '5018', '51021', '5529', '3157', '1509', '79643', '6856', '6050', '7088', '9695', '26520']",0.0,LINCS
"D1_LINCS_DN_['23530', '6714', '7074', '4780', '4172', '10606', '1861', '9217', '102', '8869', '23076', '1213', '1802', '7416', '51097', '6182', '3383', '25932', '5715', '2958', '23647', '998', '4605', '3398', '5829', '3895', '11041', '1983', '960', '10972', '9276', '9112', '5223', '1994', '23029', '16', '348', '2064', '10270', '5018', '51021', '5529', '3157', '1509', '79643', '6856', '6050', '7088', '9695', '26520']",0.0,LINCS
"D1_LINCS_UP_['3638', '3157', '3156', '2222', '39', '11031', '50814', '10682', '3162', '5971', '26227', '55608', '79071', '79947', '54541', '10610', '843', '23011', '9961', '1026', '5106', '8444', '5641', '8321', '230', '54438', '8878', '7015', '51385', '3202', '84159', '154', '5986', '51742', '10057', '6793', '5925', '4690', '57761', '5289', '5261', '4312', '6304', '3551', '9170', '6990', '30', '7016', '8324', '8349']",0.0,LINCS
"D1_LINCS_DN_['3638', '3157', '3156', '2222', '39', '11031', '50814', '10682', '3162', '5971', '26227', '55608', '79071', '79947', '54541', '10610', '843', '23011', '9961', '1026', '5106', '8444', '5641', '8321', '230', '54438', '8878', '7015', '51385', '3202', '84159', '154', '5986', '51742', '10057', '6793', '5925', '4690', '57761', '5289', '5261', '4312', '6304', '3551', '9170', '6990', '30', '7016', '8324', '8349']",0.0,LINCS
"D1_LINCS_DN_['6988', '5058', '4200', '64080', '9637', '4775', '780', '6839', '29916', '4016', '10320', '23378', '3815', '63874', '8396', '8727', '10451', '5588', '3398', '6443', '3508', '54438', '664', '23530', '4125', '11004', '1994', '622', '226', '55111', '7165', '6676', '387', '3964', '10606', '2778', '23338', '332', '6500', '5580', '8804', '6856', '5613', '10557', '5716', '1021', '23443', '47', '10273', '3978']",0.0,LINCS
