CHEMBL_ID,TARGET_CHEMBL_ID,MECHANISM
CHEMBL1200721,CHEMBL2311221,INHIBITOR
CHEMBL112,CHEMBL2243,INHIBITOR
CHEMBL112,CHEMBL4794,OPENER
CHEMBL1863514,CHEMBL2364706,HYDROLYTIC ENZYME
CHEMBL2108074,CHEMBL2364711,HYDROLYTIC ENZYME
CHEMBL2108074,CHEMBL2364180,HYDROLYTIC ENZYME
CHEMBL2108074,CHEMBL2364181,HYDROLYTIC ENZYME
CHEMBL2108427,CHEMBL1854,AGONIST
CHEMBL2108427,CHEMBL2024,AGONIST
CHEMBL2105712,CHEMBL203,INHIBITOR
CHEMBL1213165,CHEMBL3471,INHIBITOR
CHEMBL2107387,CHEMBL214,AGONIST
CHEMBL2107387,CHEMBL228,INHIBITOR
CHEMBL2107387,CHEMBL1899,ANTAGONIST
CHEMBL2107834,CHEMBL2111348,POSITIVE ALLOSTERIC MODULATOR
CHEMBL2103873,CHEMBL2096678,ANTAGONIST
CHEMBL1743048,CHEMBL2058,BINDING AGENT
CHEMBL1873475,CHEMBL5251,INHIBITOR
CHEMBL3137358,CHEMBL2095231,INHIBITOR
CHEMBL87992,CHEMBL2331043,BLOCKER
CHEMBL2105689,CHEMBL1780,INHIBITOR
CHEMBL523299,CHEMBL245,ANTAGONIST
CHEMBL1259059,CHEMBL4296320,INHIBITOR
CHEMBL2106615,CHEMBL2093866,MODULATOR
CHEMBL3989861,CHEMBL228,INHIBITOR
CHEMBL3989861,CHEMBL222,INHIBITOR
CHEMBL2146140,CHEMBL2095173,INHIBITOR
CHEMBL2105732,CHEMBL228,INHIBITOR
CHEMBL2105732,CHEMBL222,INHIBITOR
CHEMBL139,CHEMBL2094253,INHIBITOR
CHEMBL4802224,CHEMBL2364184,SEQUESTERING AGENT
CHEMBL34259,CHEMBL202,INHIBITOR
CHEMBL2105712,CHEMBL1824,INHIBITOR
CHEMBL2105712,CHEMBL3009,INHIBITOR
CHEMBL932,CHEMBL2363066,INHIBITOR
CHEMBL1200628,CHEMBL3041361,INHIBITOR
CHEMBL1238,,
CHEMBL514800,CHEMBL2093863,INHIBITOR
CHEMBL2103827,CHEMBL2331074,AGONIST
CHEMBL125,,
CHEMBL2103822,CHEMBL2094268,AGONIST
CHEMBL2107067,CHEMBL1871,AGONIST
CHEMBL2107857,CHEMBL5913,AGONIST
CHEMBL1743062,CHEMBL279,INHIBITOR
CHEMBL1743070,CHEMBL1795129,ANTAGONIST
CHEMBL2107841,CHEMBL1784,AGONIST
CHEMBL2108676,CHEMBL3140341,HYDROLYTIC ENZYME
CHEMBL2108676,CHEMBL3140342,HYDROLYTIC ENZYME
CHEMBL408513,CHEMBL2093865,INHIBITOR
CHEMBL3989766,CHEMBL3041361,INHIBITOR
CHEMBL2105743,CHEMBL210,AGONIST
CHEMBL2105669,CHEMBL2363135,INHIBITOR
CHEMBL2103877,CHEMBL3307221,INHIBITOR
CHEMBL1083659,CHEMBL3307226,ANTAGONIST
CHEMBL3301650,CHEMBL3041361,INHIBITOR
CHEMBL2107386,CHEMBL3974,ANTAGONIST
CHEMBL2107830,CHEMBL3884,INHIBITOR
CHEMBL443052,CHEMBL3307222,INHIBITOR
CHEMBL2403108,CHEMBL4247,INHIBITOR
CHEMBL2107815,CHEMBL1995,AGONIST
CHEMBL373742,CHEMBL2363078,AGONIST
CHEMBL2216870,CHEMBL3130,INHIBITOR
CHEMBL5723563,CHEMBL2063,INHIBITOR
CHEMBL3137343,CHEMBL3307223,INHIBITOR
CHEMBL3039504,CHEMBL2095189,INHIBITOR
CHEMBL3039504,CHEMBL2095227,INHIBITOR
CHEMBL3039504,CHEMBL2095217,INHIBITOR
CHEMBL2219416,CHEMBL233,ANTAGONIST
CHEMBL2374220,CHEMBL3307224,INHIBITOR
CHEMBL2108027,CHEMBL1784,AGONIST
CHEMBL2108677,CHEMBL2364170,AGONIST
CHEMBL1743087,CHEMBL2095184,INHIBITOR
CHEMBL1256391,,
CHEMBL206253,CHEMBL249,ANTAGONIST
CHEMBL2145077,CHEMBL1250417,BLOCKER
CHEMBL2105704,CHEMBL2095227,INHIBITOR
CHEMBL2159122,CHEMBL233,AGONIST
CHEMBL189963,CHEMBL2111455,INHIBITOR
CHEMBL189963,CHEMBL1907601,INHIBITOR
CHEMBL2105682,CHEMBL244,INHIBITOR
CHEMBL2108078,CHEMBL1793,AGONIST
CHEMBL521686,CHEMBL3390820,INHIBITOR
CHEMBL1742992,CHEMBL2364168,CROSS-LINKING AGENT
CHEMBL1742992,CHEMBL3390821,CROSS-LINKING AGENT
CHEMBL2107817,CHEMBL2364670,INHIBITOR
CHEMBL3127326,CHEMBL3307224,INHIBITOR
CHEMBL2108738,CHEMBL3307223,INHIBITOR
CHEMBL1743068,CHEMBL3390822,INHIBITOR
CHEMBL3137342,CHEMBL3390823,BINDING AGENT
CHEMBL3137333,CHEMBL3390824,INHIBITOR
CHEMBL3137333,CHEMBL3390825,INHIBITOR
CHEMBL3301597,CHEMBL2364184,SEQUESTERING AGENT
CHEMBL3989402,CHEMBL3377,INHIBITOR
CHEMBL3989402,CHEMBL2051,INHIBITOR
CHEMBL205596,,
CHEMBL1908370,CHEMBL3038508,INHIBITOR
CHEMBL1908370,CHEMBL3390827,INHIBITOR
CHEMBL1908370,CHEMBL3038482,INHIBITOR
CHEMBL1908370,CHEMBL3390828,INHIBITOR
CHEMBL3545368,CHEMBL2093865,INHIBITOR
CHEMBL3544985,CHEMBL4296320,INHIBITOR
CHEMBL1097279,CHEMBL2001,ANTAGONIST
CHEMBL2103870,CHEMBL4051,STABILISER
CHEMBL3137301,CHEMBL1944,INHIBITOR
CHEMBL2105760,CHEMBL217,PARTIAL AGONIST
CHEMBL2105760,CHEMBL214,PARTIAL AGONIST
CHEMBL2105760,CHEMBL224,ANTAGONIST
CHEMBL406393,CHEMBL3390826,DISRUPTING AGENT
CHEMBL1213250,CHEMBL2354204,INHIBITOR
CHEMBL1200800,CHEMBL2364184,SEQUESTERING AGENT
CHEMBL296419,CHEMBL231,ANTAGONIST
CHEMBL1534525,CHEMBL2362995,BLOCKER
CHEMBL3391662,CHEMBL2095231,INHIBITOR
CHEMBL547,CHEMBL2363069,AGONIST
CHEMBL1201729,CHEMBL1914276,BLOCKER
CHEMBL1201729,CHEMBL1250417,BLOCKER
CHEMBL1200330,CHEMBL216,AGONIST
CHEMBL550,CHEMBL216,AGONIST
CHEMBL1703,CHEMBL3391681,INHIBITOR
CHEMBL2108184,CHEMBL2046267,BLOCKER
CHEMBL1200467,CHEMBL231,ANTAGONIST
CHEMBL1200434,CHEMBL2093863,INHIBITOR
CHEMBL1200434,CHEMBL2094125,INHIBITOR
CHEMBL1200434,CHEMBL2111329,ANTAGONIST
CHEMBL2096647,CHEMBL2364184,SEQUESTERING AGENT
CHEMBL2303621,CHEMBL3307224,INHIBITOR
CHEMBL2103802,CHEMBL3884,INHIBITOR
CHEMBL5314382,CHEMBL2028,AGONIST
CHEMBL5314382,CHEMBL1792,AGONIST
CHEMBL5314382,CHEMBL1804,AGONIST
CHEMBL5314382,CHEMBL1917,AGONIST
CHEMBL3544986,CHEMBL1808,INHIBITOR
CHEMBL3137317,CHEMBL5971,INHIBITOR
CHEMBL2109540,CHEMBL2929,INHIBITOR
CHEMBL2024517,CHEMBL234,MODULATOR
CHEMBL2024517,CHEMBL217,MODULATOR
CHEMBL2364655,CHEMBL2929,INHIBITOR
CHEMBL231068,,
CHEMBL3707330,CHEMBL249,ANTAGONIST
CHEMBL2107381,,
CHEMBL65375,CHEMBL3106,INHIBITOR
CHEMBL2107869,CHEMBL1981,AGONIST
CHEMBL2219425,CHEMBL217,PARTIAL AGONIST
CHEMBL2219425,CHEMBL224,ANTAGONIST
CHEMBL2219425,CHEMBL214,PARTIAL AGONIST
CHEMBL3544996,CHEMBL3545433,SEQUESTERING AGENT
CHEMBL2107840,CHEMBL3545434,CHELATING AGENT
CHEMBL450449,CHEMBL2311221,INHIBITOR
CHEMBL2108311,CHEMBL3545435,HYDROLYTIC ENZYME
CHEMBL2108429,CHEMBL1169600,INHIBITOR
CHEMBL2364637,CHEMBL247,INHIBITOR
CHEMBL2364607,CHEMBL3587,INHIBITOR
CHEMBL2364607,CHEMBL2964,INHIBITOR
CHEMBL3545063,CHEMBL203,INHIBITOR
CHEMBL1743007,CHEMBL4660,INHIBITOR
CHEMBL3545432,CHEMBL2364701,INHIBITOR
CHEMBL1743047,CHEMBL203,INHIBITOR
CHEMBL1743010,CHEMBL3559386,INHIBITOR
CHEMBL3039537,CHEMBL3559388,HYDROLYTIC ENZYME
CHEMBL3039537,CHEMBL3559389,HYDROLYTIC ENZYME
CHEMBL3707320,CHEMBL4247,INHIBITOR
CHEMBL3707320,CHEMBL2041,INHIBITOR
CHEMBL2107374,CHEMBL3559390,SEQUESTERING AGENT
CHEMBL2107374,CHEMBL3559391,SEQUESTERING AGENT
CHEMBL238804,CHEMBL1995,AGONIST
CHEMBL2105720,CHEMBL6120,INHIBITOR
CHEMBL3137327,,
CHEMBL3261331,CHEMBL1947,AGONIST
CHEMBL4208229,CHEMBL1862,INHIBITOR
CHEMBL3786343,CHEMBL203,INHIBITOR
CHEMBL3889654,CHEMBL3559684,INHIBITOR
CHEMBL3348923,CHEMBL3559685,INHIBITOR
CHEMBL4071161,CHEMBL5251,INHIBITOR
CHEMBL3989868,CHEMBL1824,INHIBITOR
CHEMBL3655081,CHEMBL2835,INHIBITOR
CHEMBL3989869,CHEMBL3130,INHIBITOR
CHEMBL4113131,CHEMBL4247,INHIBITOR
CHEMBL3358920,CHEMBL4333,AGONIST
CHEMBL3894860,CHEMBL331,INHIBITOR
CHEMBL3894860,CHEMBL2508,INHIBITOR
CHEMBL4297509,CHEMBL206,DEGRADER
CHEMBL3590187,CHEMBL1871,ANTAGONIST
CHEMBL2181927,CHEMBL1994,ANTAGONIST
CHEMBL230158,CHEMBL3979,AGONIST
CHEMBL2105648,CHEMBL2003,AGONIST
CHEMBL3545311,CHEMBL4247,INHIBITOR
CHEMBL3545311,CHEMBL203,INHIBITOR
CHEMBL3137308,CHEMBL2363062,INHIBITOR
CHEMBL1614701,CHEMBL3587,INHIBITOR
CHEMBL1614701,CHEMBL2964,INHIBITOR
CHEMBL2396661,CHEMBL4005,INHIBITOR
CHEMBL3301607,CHEMBL2835,INHIBITOR
CHEMBL4303214,CHEMBL2095227,INHIBITOR
CHEMBL313972,CHEMBL1824,INHIBITOR
CHEMBL313972,CHEMBL1957,INHIBITOR
CHEMBL571546,CHEMBL267,INHIBITOR
CHEMBL3301610,CHEMBL331,INHIBITOR
CHEMBL3301610,CHEMBL2508,INHIBITOR
CHEMBL3813873,CHEMBL1844,INHIBITOR
CHEMBL3813873,CHEMBL1974,INHIBITOR
CHEMBL3813873,CHEMBL1936,INHIBITOR
CHEMBL1852688,CHEMBL2095217,INHIBITOR
CHEMBL3402762,CHEMBL3717,INHIBITOR
CHEMBL3188267,CHEMBL3717,INHIBITOR
CHEMBL2043437,CHEMBL5971,ANTAGONIST
CHEMBL2107826,CHEMBL246,AGONIST
CHEMBL2178422,CHEMBL3798,ANTAGONIST
CHEMBL2364638,CHEMBL3798,ANTAGONIST
CHEMBL291657,CHEMBL1800,ANTAGONIST
CHEMBL3039520,CHEMBL1805,AGONIST
CHEMBL426084,CHEMBL233,ANTAGONIST
CHEMBL3989871,CHEMBL2373,ANTAGONIST
CHEMBL3545367,CHEMBL5113,ANTAGONIST
CHEMBL3545367,CHEMBL4792,ANTAGONIST
CHEMBL539423,CHEMBL252,ANTAGONIST
CHEMBL539423,CHEMBL227,ANTAGONIST
CHEMBL1096146,CHEMBL4333,AGONIST
CHEMBL1800159,CHEMBL1855,ANTAGONIST
CHEMBL3668014,CHEMBL1855,ANTAGONIST
CHEMBL3301624,CHEMBL259,AGONIST
CHEMBL3301622,CHEMBL1974,INHIBITOR
CHEMBL3301622,CHEMBL4895,INHIBITOR
CHEMBL3716057,CHEMBL2998,ANTAGONIST
CHEMBL3544914,CHEMBL4051,POSITIVE MODULATOR
CHEMBL426559,CHEMBL4427,ANTAGONIST
CHEMBL4297185,CHEMBL1871,ANTAGONIST
CHEMBL3183409,CHEMBL1871,ANTAGONIST
CHEMBL566315,CHEMBL2047,AGONIST
CHEMBL576982,CHEMBL1844,INHIBITOR
CHEMBL576982,CHEMBL1974,INHIBITOR
CHEMBL576982,CHEMBL1936,INHIBITOR
CHEMBL576982,CHEMBL2095189,INHIBITOR
CHEMBL576982,CHEMBL2041,INHIBITOR
CHEMBL3353410,CHEMBL203,INHIBITOR
CHEMBL1078178,CHEMBL2835,INHIBITOR
CHEMBL1078178,CHEMBL2971,INHIBITOR
CHEMBL180022,CHEMBL203,INHIBITOR
CHEMBL180022,CHEMBL1824,INHIBITOR
CHEMBL2105759,CHEMBL2835,INHIBITOR
CHEMBL2105759,CHEMBL2971,INHIBITOR
CHEMBL1289494,CHEMBL2095227,INHIBITOR
CHEMBL3545110,CHEMBL331,INHIBITOR
CHEMBL3545110,CHEMBL2508,INHIBITOR
CHEMBL3301612,CHEMBL5145,INHIBITOR
CHEMBL3187723,CHEMBL3587,INHIBITOR
CHEMBL3187723,CHEMBL2964,INHIBITOR
CHEMBL2105719,CHEMBL203,INHIBITOR
CHEMBL2105719,CHEMBL1824,INHIBITOR
CHEMBL2105719,CHEMBL3009,INHIBITOR
CHEMBL608533,CHEMBL1974,INHIBITOR
CHEMBL608533,CHEMBL1936,INHIBITOR
CHEMBL608533,CHEMBL2095189,INHIBITOR
CHEMBL608533,CHEMBL2093867,INHIBITOR
CHEMBL608533,CHEMBL279,INHIBITOR
CHEMBL2103830,CHEMBL2599,INHIBITOR
CHEMBL2146883,CHEMBL3587,INHIBITOR
CHEMBL2146883,CHEMBL2964,INHIBITOR
CHEMBL1287853,CHEMBL1974,INHIBITOR
CHEMBL1287853,CHEMBL2971,INHIBITOR
CHEMBL2035187,CHEMBL2971,INHIBITOR
CHEMBL2035187,CHEMBL1974,INHIBITOR
CHEMBL1208155,CHEMBL1855,ANTAGONIST
CHEMBL2105755,CHEMBL233,ANTAGONIST
CHEMBL2336071,CHEMBL4333,AGONIST
CHEMBL2364612,CHEMBL1987,AGONIST
CHEMBL278623,CHEMBL4616,AGONIST
CHEMBL462605,CHEMBL264,INVERSE AGONIST
CHEMBL2448613,CHEMBL224,INVERSE AGONIST
CHEMBL2070241,CHEMBL259,AGONIST
CHEMBL3545184,CHEMBL1878,AGONIST
CHEMBL2108724,CHEMBL1784,AGONIST
CHEMBL3306803,CHEMBL224,ANTAGONIST
CHEMBL3306803,CHEMBL217,ANTAGONIST
CHEMBL3306803,CHEMBL228,INHIBITOR
CHEMBL1742991,CHEMBL3580483,INHIBITOR
CHEMBL1742996,CHEMBL3580485,ANTAGONIST
CHEMBL1743035,CHEMBL3580486,INHIBITOR
CHEMBL1743043,CHEMBL3218,BINDING AGENT
CHEMBL1743078,CHEMBL1975,OTHER
CHEMBL1743081,CHEMBL3580486,INHIBITOR
CHEMBL2107874,CHEMBL3580487,INHIBITOR
CHEMBL2108041,CHEMBL2058,BINDING AGENT
CHEMBL2108611,CHEMBL3218,BINDING AGENT
CHEMBL2108658,CHEMBL2364164,INHIBITOR
CHEMBL2108675,CHEMBL3580490,ANTAGONIST
CHEMBL2108730,CHEMBL2364155,ANTAGONIST
CHEMBL3039514,CHEMBL3307224,INHIBITOR
CHEMBL2063090,CHEMBL2095231,INHIBITOR
CHEMBL607400,CHEMBL1998,MODULATOR
CHEMBL3544926,CHEMBL5352,BINDING AGENT
CHEMBL1743034,CHEMBL3390822,INHIBITOR
CHEMBL2107884,CHEMBL1169600,INHIBITOR
CHEMBL3137309,CHEMBL4860,INHIBITOR
CHEMBL3707227,CHEMBL3580522,INHIBITOR
CHEMBL1255654,CHEMBL2331043,BLOCKER
CHEMBL3707226,CHEMBL1801,ACTIVATOR
CHEMBL1201341,CHEMBL220,INHIBITOR
CHEMBL2107866,CHEMBL1817,AGONIST
CHEMBL2108702,CHEMBL2916,INHIBITOR
CHEMBL2108727,CHEMBL614126,DISRUPTING AGENT
CHEMBL2108278,CHEMBL3826826,POSITIVE MODULATOR
CHEMBL395091,CHEMBL2094124,NEGATIVE ALLOSTERIC MODULATOR
CHEMBL512351,CHEMBL244,INHIBITOR
CHEMBL2103800,CHEMBL2364184,SEQUESTERING AGENT
CHEMBL515387,CHEMBL284,INHIBITOR
CHEMBL2103837,CHEMBL3194,STABILISER
CHEMBL2103844,CHEMBL2311221,CROSS-LINKING AGENT
CHEMBL218650,CHEMBL2111188,INHIBITOR
CHEMBL2103867,CHEMBL1795197,AGONIST
CHEMBL117287,CHEMBL1875,AGONIST
CHEMBL2103883,CHEMBL1864,AGONIST
CHEMBL298734,CHEMBL2094108,INHIBITOR
CHEMBL2110725,CHEMBL2095182,INHIBITOR
CHEMBL2105675,CHEMBL3194,STABILISER
CHEMBL2105711,CHEMBL3884,INHIBITOR
CHEMBL1173055,CHEMBL3390820,INHIBITOR
CHEMBL1094636,CHEMBL5366,INHIBITOR
CHEMBL2105754,CHEMBL284,INHIBITOR
CHEMBL1770248,CHEMBL3884,INHIBITOR
CHEMBL2105762,CHEMBL284,INHIBITOR
CHEMBL4594230,CHEMBL1996,AGONIST
CHEMBL431770,CHEMBL251,ANTAGONIST
CHEMBL416146,CHEMBL230,INHIBITOR
CHEMBL550755,CHEMBL4338,INHIBITOR
CHEMBL2107354,CHEMBL1293266,OTHER
CHEMBL396778,CHEMBL2039,INHIBITOR
CHEMBL167731,CHEMBL2311221,CROSS-LINKING AGENT
CHEMBL142703,CHEMBL284,INHIBITOR
CHEMBL490665,CHEMBL237,AGONIST
CHEMBL2364609,CHEMBL2094124,NEGATIVE ALLOSTERIC MODULATOR
CHEMBL2364639,CHEMBL1893,INHIBITOR
CHEMBL2048028,CHEMBL2364172,ANTAGONIST
CHEMBL3039507,CHEMBL4979,INHIBITOR
CHEMBL2338329,CHEMBL3831261,INHIBITOR
CHEMBL3137318,CHEMBL5366,INHIBITOR
CHEMBL3137320,CHEMBL3105,INHIBITOR
CHEMBL3301627,CHEMBL3273,INHIBITOR
CHEMBL3544988,CHEMBL3831261,INHIBITOR
CHEMBL2443262,CHEMBL233,AGONIST
CHEMBL3545185,CHEMBL5661,INHIBITOR
CHEMBL484785,CHEMBL2093863,INHIBITOR
CHEMBL190461,CHEMBL218,NEGATIVE ALLOSTERIC MODULATOR
CHEMBL1808388,CHEMBL3884,INHIBITOR
CHEMBL3039507,CHEMBL3884,INHIBITOR
CHEMBL3137320,CHEMBL5366,INHIBITOR
CHEMBL3137318,CHEMBL3105,INHIBITOR
CHEMBL1169,CHEMBL6065,INHIBITOR
CHEMBL468,CHEMBL3833061,INHIBITOR
CHEMBL848,CHEMBL3833061,INHIBITOR
CHEMBL43452,CHEMBL3833061,INHIBITOR
CHEMBL2108081,CHEMBL4142,AGONIST
CHEMBL296913,CHEMBL230,INHIBITOR
CHEMBL1568698,CHEMBL2093872,POSITIVE ALLOSTERIC MODULATOR
CHEMBL500576,,
CHEMBL19236,CHEMBL3923,AGONIST
CHEMBL515408,CHEMBL3833483,INHIBITOR
CHEMBL476960,CHEMBL3833502,INHIBITOR
CHEMBL175,CHEMBL2094253,INHIBITOR
CHEMBL14370,CHEMBL222,INHIBITOR
CHEMBL225071,CHEMBL1952,INHIBITOR
CHEMBL1206690,CHEMBL230,INHIBITOR
CHEMBL70972,CHEMBL2069,ANTAGONIST
CHEMBL515408,CHEMBL1287608,INHIBITOR
CHEMBL1094636,CHEMBL3105,INHIBITOR
CHEMBL2109624,CHEMBL2021748,INHIBITOR
CHEMBL2364649,CHEMBL1824,INHIBITOR
CHEMBL2108354,CHEMBL2058,BINDING AGENT
CHEMBL3301587,CHEMBL3580522,INHIBITOR
CHEMBL3039540,CHEMBL2487,BINDING AGENT
CHEMBL3707357,CHEMBL1783,INHIBITOR
CHEMBL2364648,CHEMBL2364154,INHIBITOR
CHEMBL3707326,CHEMBL3713913,INHIBITOR
CHEMBL2108681,CHEMBL2364154,INHIBITOR
CHEMBL3833373,CHEMBL3580522,OTHER
CHEMBL3833320,CHEMBL3832947,INHIBITOR
CHEMBL3833329,CHEMBL3798,ANTAGONIST
CHEMBL3833393,CHEMBL2111424,OTHER
CHEMBL3833307,CHEMBL3137266,ANTAGONIST
CHEMBL1743079,CHEMBL1957,ANTAGONIST
CHEMBL1743029,CHEMBL2754,INHIBITOR
CHEMBL1743049,CHEMBL2007,ANTAGONIST
CHEMBL1743073,CHEMBL3588735,INHIBITOR
CHEMBL2109334,CHEMBL3390821,BINDING AGENT
CHEMBL2109427,CHEMBL3712859,BINDING AGENT
CHEMBL3545062,CHEMBL3307224,INHIBITOR
CHEMBL2108336,CHEMBL1784,AGONIST
CHEMBL2108670,CHEMBL3580505,INHIBITOR
CHEMBL3833368,CHEMBL3390820,INHIBITOR
CHEMBL3833342,CHEMBL3826841,POSITIVE MODULATOR
CHEMBL3707266,CHEMBL331,INHIBITOR
CHEMBL3707266,CHEMBL2508,INHIBITOR
CHEMBL48582,CHEMBL2039,INHIBITOR
CHEMBL3039508,CHEMBL233,ANTAGONIST
CHEMBL2105695,CHEMBL3831287,INHIBITOR
CHEMBL1201891,CHEMBL2034,AGONIST
CHEMBL3833321,CHEMBL2487,INHIBITOR
CHEMBL3833346,CHEMBL3833461,ANTISENSE INHIBITOR
CHEMBL1540,CHEMBL1872,INHIBITOR
CHEMBL656,CHEMBL233,AGONIST
CHEMBL291338,,
CHEMBL752,,
CHEMBL94081,CHEMBL221,INHIBITOR
CHEMBL54349,CHEMBL5742,PARTIAL AGONIST
CHEMBL418995,CHEMBL2111341,ANTAGONIST
CHEMBL288470,,
CHEMBL267894,,
CHEMBL2105941,,
CHEMBL2104537,,
CHEMBL2104489,,
CHEMBL345524,CHEMBL3430865,INHIBITOR
CHEMBL515914,CHEMBL5216,INHIBITOR
CHEMBL1089221,CHEMBL1929,INHIBITOR
CHEMBL400599,CHEMBL2782,INHIBITOR
CHEMBL340978,CHEMBL3687,INHIBITOR
CHEMBL1474963,,
CHEMBL232201,CHEMBL6093,INHIBITOR
CHEMBL290106,,
CHEMBL1447476,,
CHEMBL1697856,,
CHEMBL39736,,
CHEMBL127516,CHEMBL3119,INHIBITOR
CHEMBL3142541,CHEMBL6007,INHIBITOR
CHEMBL1463345,CHEMBL1994,ANTAGONIST
CHEMBL1256696,CHEMBL287,AGONIST
CHEMBL110691,CHEMBL208,MODULATOR
CHEMBL311498,,
CHEMBL1874750,,
CHEMBL1474889,,
CHEMBL1697686,,
CHEMBL2104136,,
CHEMBL13376,CHEMBL2094253,INHIBITOR
CHEMBL268164,,
CHEMBL2106556,,
CHEMBL141305,CHEMBL2093866,MODULATOR
CHEMBL53418,CHEMBL2061,ANTAGONIST
CHEMBL1887891,CHEMBL2096904,AGONIST
CHEMBL346235,,
CHEMBL21869,,
CHEMBL3301670,,
CHEMBL3188576,CHEMBL2363135,INHIBITOR
CHEMBL1204165,CHEMBL2094118,ANTAGONIST
CHEMBL3989803,CHEMBL2094253,INHIBITOR
CHEMBL1742471,CHEMBL1941,ANTAGONIST
CHEMBL2106155,CHEMBL2331043,BLOCKER
CHEMBL329522,,
CHEMBL15677,CHEMBL2094253,INHIBITOR
CHEMBL1909282,,
CHEMBL2106217,CHEMBL1983,AGONIST
CHEMBL32800,CHEMBL210,AGONIST
CHEMBL1452696,,
CHEMBL254857,,
CHEMBL1908307,,
CHEMBL13280,CHEMBL2093872,POSITIVE ALLOSTERIC MODULATOR
CHEMBL146095,CHEMBL2094253,INHIBITOR
CHEMBL341812,CHEMBL2094253,INHIBITOR
CHEMBL276520,CHEMBL228,INHIBITOR
CHEMBL15870,CHEMBL2094253,INHIBITOR
CHEMBL1697751,,
CHEMBL53292,CHEMBL2094253,INHIBITOR
CHEMBL404108,CHEMBL230,INHIBITOR
CHEMBL1909283,CHEMBL2095205,INHIBITOR
CHEMBL1712842,CHEMBL3632452,INHIBITOR
CHEMBL1418176,CHEMBL1871,AGONIST
CHEMBL3187246,CHEMBL231,ANTAGONIST
CHEMBL1255739,CHEMBL231,ANTAGONIST
CHEMBL282052,CHEMBL2093872,POSITIVE ALLOSTERIC MODULATOR
CHEMBL2106829,CHEMBL2093872,POSITIVE ALLOSTERIC MODULATOR
CHEMBL2106915,,
CHEMBL159226,CHEMBL2095203,ANTAGONIST
CHEMBL1697760,,
CHEMBL2109181,CHEMBL3580508,INHIBITOR
CHEMBL1256841,CHEMBL2095205,INHIBITOR
CHEMBL1909285,CHEMBL2096668,INHIBITOR
CHEMBL1256842,CHEMBL2363064,INHIBITOR
CHEMBL1402684,,
CHEMBL1334033,CHEMBL2216739,INHIBITOR
CHEMBL16073,,
CHEMBL1528839,,
CHEMBL1909286,CHEMBL2095205,INHIBITOR
CHEMBL1909072,,
CHEMBL188952,CHEMBL2094253,INHIBITOR
CHEMBL2107943,CHEMBL2364175,SEQUESTERING AGENT
CHEMBL24072,CHEMBL1980,BLOCKER
CHEMBL316561,CHEMBL2095185,ANTAGONIST
CHEMBL16476,CHEMBL213,ANTAGONIST
CHEMBL2105345,CHEMBL1914,INHIBITOR
CHEMBL2105233,CHEMBL2118,ACTIVATOR
CHEMBL2104793,CHEMBL2096990,INHIBITOR
CHEMBL22242,CHEMBL217,ANTAGONIST
CHEMBL3989556,CHEMBL217,ANTAGONIST
CHEMBL111,CHEMBL218,ANTAGONIST
CHEMBL12713,CHEMBL217,ANTAGONIST
CHEMBL282724,CHEMBL2096678,ANTAGONIST
CHEMBL2105740,CHEMBL2096678,ANTAGONIST
CHEMBL70046,CHEMBL5944,INHIBITOR
CHEMBL1908348,,
CHEMBL139877,,
CHEMBL62193,CHEMBL2364668,INHIBITOR
CHEMBL2107253,CHEMBL2364668,INHIBITOR
CHEMBL268869,CHEMBL2364668,INHIBITOR
CHEMBL404849,CHEMBL2363032,BLOCKER
CHEMBL2107495,CHEMBL2311224,INHIBITOR
CHEMBL17157,CHEMBL231,ANTAGONIST
CHEMBL539770,CHEMBL2094109,ANTAGONIST
CHEMBL2105527,CHEMBL2093872,POSITIVE ALLOSTERIC MODULATOR
CHEMBL2105458,CHEMBL231,ANTAGONIST
CHEMBL267744,,
CHEMBL436,CHEMBL1900,INHIBITOR
CHEMBL1909288,,
CHEMBL24944,,
CHEMBL187709,CHEMBL2331059,INHIBITOR
CHEMBL462547,,
CHEMBL2105581,CHEMBL217,ANTAGONIST
CHEMBL1165342,,
CHEMBL1909289,,
CHEMBL522038,CHEMBL204,INHIBITOR
CHEMBL2355333,CHEMBL2096904,ANTAGONIST
CHEMBL3989403,,
CHEMBL1743082,CHEMBL1824,BINDING AGENT
CHEMBL2364653,CHEMBL1887,ANTAGONIST
CHEMBL3545132,CHEMBL2121,BINDING AGENT
CHEMBL1743041,CHEMBL2414,CROSS-LINKING AGENT
CHEMBL2109036,CHEMBL3580482,BINDING AGENT
CHEMBL1743035,CHEMBL3580486,INHIBITOR
CHEMBL3707328,CHEMBL3832947,INHIBITOR
CHEMBL3545131,CHEMBL4660,INHIBITOR
CHEMBL3545262,CHEMBL3856163,BINDING AGENT
CHEMBL3301582,CHEMBL3712852,BINDING AGENT
CHEMBL3707229,CHEMBL3712931,INHIBITOR
CHEMBL3707229,CHEMBL3712931,INHIBITOR
CHEMBL3545191,CHEMBL3710485,INHIBITOR
CHEMBL3545132,CHEMBL2095182,INHIBITOR
CHEMBL1330792,,
CHEMBL10878,CHEMBL2094268,AGONIST
CHEMBL1183717,,
CHEMBL243712,CHEMBL2096904,ANTAGONIST
CHEMBL43,CHEMBL2094255,INHIBITOR
CHEMBL388590,CHEMBL6120,INHIBITOR
CHEMBL110,,
